,Sequence_282,Sequence_281,Sequence_280,Sequence_279,Sequence_278,Sequence_277,Sequence_276,Sequence_275,Sequence_274,Sequence_273,Sequence_272,Sequence_271,Sequence_270,Sequence_269,Sequence_268,Sequence_267,Sequence_266,Sequence_265,Sequence_264,Sequence_263,Sequence_262,Sequence_261,Sequence_260,Sequence_259,Sequence_258,Sequence_257,Sequence_256,Sequence_255,Sequence_254,Sequence_253,Sequence_252,Sequence_251,Sequence_250,Sequence_249,Sequence_248,Sequence_247,Sequence_246,Sequence_245,Sequence_244,Sequence_243,Sequence_242,Sequence_241,Sequence_240,Sequence_239,Sequence_238,Sequence_237,Sequence_236,Sequence_235,Sequence_234,Sequence_233,Sequence_232,Sequence_231,Sequence_230,Sequence_229,Sequence_228,Sequence_227,Sequence_226,Sequence_225,Sequence_224,Sequence_223,Sequence_222,Sequence_221,Sequence_220,Sequence_219,Sequence_218,Sequence_217,Sequence_216,Sequence_215,Sequence_214,Sequence_213,Sequence_212,Sequence_211,Sequence_210,Sequence_209,Sequence_208,Sequence_207,Sequence_206,Sequence_205,Sequence_204,Sequence_203,Sequence_202,Sequence_201,Sequence_200,Sequence_199,Sequence_198,Sequence_197,Sequence_196,Sequence_195,Sequence_194,Sequence_193,Sequence_192,Sequence_191,Sequence_190,Sequence_189,Sequence_188,Sequence_187,Sequence_186,Sequence_185,Sequence_184,Sequence_183,Sequence_182,Sequence_181,Sequence_180,Sequence_179,Sequence_178,Sequence_177,Sequence_176,Sequence_175,Sequence_174,Sequence_173,Sequence_172,Sequence_171,Sequence_170,Sequence_169,Sequence_168,Sequence_167,Sequence_166,Sequence_165,Sequence_164,Sequence_163,Sequence_162,Sequence_161,Sequence_160,Sequence_159,Sequence_158,Sequence_157,Sequence_156,Sequence_155,Sequence_154,Sequence_153,Sequence_152,Sequence_151,Sequence_150,Sequence_149,Sequence_148,Sequence_147,Sequence_146,Sequence_145,Sequence_144,Sequence_143,Sequence_142,Sequence_141,Sequence_140,Sequence_139,Sequence_138,Sequence_137,Sequence_136,Sequence_135,Sequence_134,Sequence_133,Sequence_132,Sequence_131,Sequence_130,Sequence_129,Sequence_128,Sequence_127,Sequence_126,Sequence_125,Sequence_124,Sequence_123,Sequence_122,Sequence_121,Sequence_120,Sequence_119,Sequence_118,Sequence_117,Sequence_116,Sequence_115,Sequence_114,Sequence_113,Sequence_112,Sequence_111,Sequence_110,Sequence_109,Sequence_108,Sequence_107,Sequence_106,Sequence_105,Sequence_104,Sequence_103,Sequence_102,Sequence_101,Sequence_100,Sequence_99,Sequence_98,Sequence_97,Sequence_96,Sequence_95,Sequence_94,Sequence_93,Sequence_92,Sequence_91,Sequence_90,Sequence_89,Sequence_88,Sequence_87,Sequence_86,Sequence_85,Sequence_84,Sequence_83,Sequence_82,Sequence_81,Sequence_80,Sequence_79,Sequence_78,Sequence_77,Sequence_76,Sequence_75,Sequence_74,Sequence_73,Sequence_72,Sequence_71,Sequence_70,Sequence_69,Sequence_68,Sequence_67,Sequence_66,Sequence_65,Sequence_64,Sequence_63,Sequence_62,Sequence_61,Sequence_60,Sequence_59,Sequence_58,Sequence_57,Sequence_56,Sequence_55,Sequence_54,Sequence_53,Sequence_52,Sequence_51,Sequence_50,Sequence_49,Sequence_48,Sequence_47,Sequence_46,Sequence_45,Sequence_44,Sequence_43,Sequence_42,Sequence_41,Sequence_40,Sequence_39,Sequence_38,Sequence_37,Sequence_36,Sequence_35,Sequence_34,Sequence_33,Sequence_32,Sequence_31,Sequence_30,Sequence_29,Sequence_28,Sequence_27,Sequence_26,Sequence_25,Sequence_24,Sequence_23,Sequence_22,Sequence_21,Sequence_20,Sequence_19,Sequence_18,Sequence_17,Sequence_16,Sequence_15,Sequence_14,Sequence_13,Sequence_12,Sequence_11,Sequence_10,Sequence_9,Sequence_8,Sequence_7,Sequence_6,Sequence_5,Sequence_4,Sequence_3,Sequence_2
Sequence_160,46.87129551,7.42341103,4.6212148,7.78584952,7.80659725,12.68976672,7.04384408,7.04384408,45.68505896,11.1932763,7.11716024,45.87902147,5.06087277,10.38015508,8.06089671,4.1025584,8.66157494,9.3646143,8.64230765,12.00752673,8.46064342,5.37582676,5.63898289,6.12881508,8.22772693,45.50725976,54.97787833,5.70341603,45.60262888,3.89269159,4.01711332,4.13584632,4.69584802,4.10970187,11.29391491,6.14994079,13.3835786,5.38722291,9.83002793,7.54702487,8.88188557,5.66907976,5.94374311,4.09531672,5.99938659,5.50998148,9.52577049,8.32384955,4.86073918,45.10552723,46.94333756,6.93022912,4.46790414,4.46790414,45.88031744,56.14089817,4.37323991,46.73286794,44.03222529,14.38039642,5.56652517,28.68004363,4.74146912,45.34587401,49.58492023,48.77352942,7.25501777,45.34961621,48.07624993,46.47226559,9.38232967,46.47226559,9.64516323,11.43073019,10.63121011,11.47836655,12.16248243,20.80064005,53.04021859,11.15738486,11.84670038,6.24645826,3.82876173,5.1215878,4.53449531,47.84460836,45.73598538,10.2200998,50.6322622,7.15478356,48.17231586,47.32327703,47.67856041,47.59270731,49.57903268,8.11759614,12.36596446,14.24086193,45.76536544,46.33325533,48.80820386,42.46487283,50.11257612,46.38760387,46.60259273,48.40678428,50.17546367,5.17531338,7.46006384,6.00829249,44.26223326,4.33081749,50.02817869,6.78519752,47.25024522,39.72638441,48.23884781,58.75221999,8.01539812,17.4177628,6.74051316,46.45396164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_159,56.72888653,53.40562836,52.99411702,53.42437507,53.42437507,53.44156724,53.44156724,53.44156724,59.94430637,7.03993277,6.9519293,13.03824121,57.59099335,57.04910834,56.9804686,36.25723291,4.6599511,5.50902205,6.49001444,5.06381983,6.78363203,13.92853212,56.74514484,57.33611078,8.18330474,7.30734841,57.79326914,8.85534812,6.19318859,54.88286713,54.88975758,55.15024575,55.12585157,55.39644898,56.74742209,6.94515239,55.84118102,48.71803069,7.99529759,54.49859233,53.05220965,12.21425999,56.3490286,58.68403642,50.54765879,56.07476859,55.98081406,55.48709927,57.3297134,56.95249274,9.25456063,54.54817351,49.18169614,49.18169614,18.41783618,8.56287908,56.91632804,5.36960296,57.98451526,52.18452682,58.74067846,7.37972861,8.32012866,12.52993539,10.15648859,10.85740654,57.93264408,57.0634799,55.58765584,56.38762381,56.78152774,56.38762381,56.33027209,5.33965497,7.18067506,5.08899534,5.41798706,7.39105199,56.39228003,7.41695883,7.2176752,53.5489463,5.76122921,7.05286915,6.50494594,57.43071273,5.2163587,6.87104327,8.85738931,57.10727815,10.16922984,9.94879927,57.32516512,10.77428204,10.03323468,6.66851139,7.19385639,47.97006309,55.16984364,9.10556619,10.32665617,3.0633426,9.52359945,11.09293239,12.16906382,12.20140646,11.4003318,6.8705293,4.86403435,6.07334547,6.16788815,34.27286638,53.66504949,5.99642253,57.83040227,8.50063021,56.31944308,0.34626254,10.4355148,53.69471888,13.22392555,11.74322443,58.75221999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_158,3.73290248,41.4938372,2.84372856,3.46070491,3.65928416,3.08445294,40.63396202,40.63396202,44.87860126,53.20979044,55.09303426,1.95132651,44.81525369,3.69243485,4.0464553,47.58258945,48.75199028,54.83336769,7.23213591,53.80493624,53.59953591,2.94833417,5.3944908,7.3402737,48.95595438,7.02266823,2.97258836,54.19232424,51.17505673,3.97070864,3.02348891,4.94988908,45.96026128,2.9342014,44.62337821,46.86781534,47.29801331,47.21760994,6.35970056,45.56849249,44.34879788,21.06506146,54.16108798,46.00807877,3.18382843,49.13942303,4.10412951,5.59845505,46.84173978,2.09283727,48.63822776,5.47820742,5.59149082,5.59149082,17.06139542,51.89226844,4.30174428,47.61849971,2.54629072,1.98447558,47.83466022,50.29027821,54.07924275,48.11613155,48.38455464,48.33446376,46.26649537,49.64263031,49.75810535,44.03559295,46.05801518,44.03559295,3.60084877,47.56874564,48.00302177,47.93111435,47.58910294,49.0619708,49.99605672,2.37633291,2.63419538,5.42894146,9.73599517,4.89694534,15.56961851,49.00191169,50.7588439,50.45272323,50.19775918,3.6639102,48.38859247,47.89819274,49.24484943,47.9778206,48.66489862,3.94399326,3.14035177,5.54189947,33.72662003,50.53735632,47.01627384,50.99191448,50.18084303,48.62803592,49.70360107,47.86642409,50.31894198,53.58519713,56.35721657,56.60389468,5.25324147,57.76372054,48.21965792,65.1440569,16.64067323,51.90578939,6.48160728,56.07326757,50.07203269,2.86262885,4.35924915,5.54889679,49.31268015,56.07326757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_157,3.88621884,4.0293587,6.09825305,3.68687767,3.68687767,3.27007903,4.73403545,4.73403545,42.42047573,54.4801869,55.56469497,3.52534613,4.72529529,4.87236194,3.43800341,4.77534247,49.48824469,55.35012753,5.73229483,54.33586086,7.43890011,45.64296848,7.07778228,16.728821,47.11304069,6.27621548,1.1745891,55.95933494,48.02222075,8.55408298,4.75247282,4.24506875,3.94029097,5.42495628,8.18272126,46.56790584,43.47055772,6.5266881,11.53642948,4.45232772,4.25498338,4.08131124,52.86452763,48.71412811,9.55338254,47.99615055,5.37478033,10.75811843,48.71079468,2.37817496,49.27163091,5.14024604,6.66559474,6.66559474,23.4249107,50.50979288,6.31510723,47.51513508,10.29118718,4.84109674,51.18652681,49.76717998,53.19947026,49.58403669,46.79978501,47.09424904,2.55780388,47.53858589,8.33708454,47.02285361,2.81670144,47.02285361,4.96941963,47.50179784,48.03935263,47.72308716,47.66011913,47.54186758,3.39092359,54.71665402,55.03467338,6.26258508,18.60397104,4.29539682,54.62924741,50.09776256,51.67705959,49.18705998,52.06950565,12.19029534,48.75956219,48.79333064,50.03353108,48.87382036,46.80071441,55.16930658,3.61689342,6.49356165,46.44969984,11.20638166,47.21184131,52.14696231,51.77715589,48.92162031,50.69595103,48.75912164,8.49009194,54.21003933,57.4293881,57.99572688,4.19008556,47.61621836,8.70987936,56.03905361,3.05777857,52.21118018,5.06449488,56.52047526,5.5713088,3.19145614,44.70836046,44.34451967,49.39534618,56.52047526,1.60117357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_156,49.7270624,5.5215271,6.04384612,5.57592691,5.44514734,5.69827145,5.63555091,5.63555091,35.86582129,5.5328253,3.25690666,1.86399142,8.14248427,7.52114065,47.76436293,3.61542801,4.61760213,2.56178861,4.87761431,6.38751495,6.57785534,7.90883682,4.28099571,9.38619315,44.67154438,42.64571875,54.96290997,6.01710636,49.56509974,3.01381385,2.51437048,2.44234859,3.33803442,4.13731506,6.07055824,4.60487599,8.12186576,6.20100629,10.40910247,5.53063213,5.48615582,4.40618312,10.76517758,43.87973925,5.76122263,6.25489852,5.35625557,3.66807311,40.97744468,6.07651111,10.64539469,4.43798138,2.92424454,2.92424454,14.07889954,41.92395587,8.87722791,7.17611454,47.7156664,4.25702079,48.29754166,43.47933978,4.79521719,43.78576417,47.63935675,44.94115267,4.44053504,11.17255428,14.34172843,10.98781944,7.02627372,10.98781944,5.871083,7.54446018,5.55631855,4.98282233,7.84402087,48.83492554,54.01922398,1.8930834,1.85024814,3.30236143,8.72486355,2.39578325,10.10457923,8.88317134,40.79653467,16.61025207,49.77765186,47.62298334,45.129905,47.68042928,5.57482147,46.66020783,47.63542884,2.43195115,2.69416565,2.39759806,10.87005828,47.50961804,45.70086922,42.78293223,49.85564,23.62995765,47.154511,47.44238889,46.7631509,14.42501143,2.47938864,2.54554375,6.20639189,2.53539639,49.88259403,3.39177052,46.40551726,47.88612522,47.3259843,16.90027452,2.74009414,4.26015935,6.41179176,6.01541636,8.09250382,16.90027452,3.52831789,3.10719652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_155,51.37131671,5.81133507,7.03684847,6.45136113,6.30909686,6.60603111,5.89814691,5.89814691,23.50997006,10.02363354,3.56769657,2.40008072,48.3373813,46.80218485,50.02931716,4.64396956,5.17995356,2.92443472,6.27761142,6.61176804,7.77157682,4.89446738,4.33000322,7.525452,48.57903785,47.84733269,7.5279508,5.48384991,51.49493969,3.51580334,2.86869399,2.79597128,3.68623074,5.95967518,7.00212461,5.18387694,7.44626014,7.07158187,13.12511855,6.31071582,6.22592082,6.33090482,5.70374641,5.37389917,7.53595843,6.42202261,8.29629834,3.8365685,17.45021012,6.33874079,8.63863986,4.47327366,3.36858468,3.36858468,8.79651731,25.52951745,9.98465204,6.72786918,49.86283026,7.0169922,49.94963395,14.99804801,6.64948649,14.65919707,25.96690924,14.9329102,7.31317046,8.78935243,10.01475875,8.30872989,10.1957331,8.30872989,9.69551119,7.50554643,5.95822843,5.43011471,7.23437181,48.2478218,6.70560882,2.16776347,2.11729171,3.39974685,8.46754578,2.6664442,13.14634527,41.01458331,12.76359784,11.10299713,43.65359472,18.66813572,15.61609712,25.73584821,42.72371326,19.74256528,26.00458254,2.51992987,3.050112,2.81903189,9.89599967,20.42171026,17.0209989,13.54043223,22.10670343,9.58335297,21.27346972,23.8718485,15.55649351,13.78557261,3.20513539,3.35005245,9.44581909,2.61683204,21.34672694,3.74595359,9.63728218,49.21768995,49.69725557,19.04993305,3.02453753,5.18021081,3.93550355,6.27943203,9.48339623,19.04993305,4.2939296,3.91618666,0.10386228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_154,57.35676386,54.80790716,53.79847922,54.40024455,54.10927736,52.70653905,54.03165158,54.11639324,56.86470393,7.87948033,4.52446182,15.16014706,56.76828059,55.08134926,55.32561173,57.2288227,47.84669534,7.47853695,7.87385997,7.73736135,7.83254137,7.39057336,54.41544467,53.89646369,58.32584833,55.55936649,7.610153,8.5533191,51.05225021,55.10316092,53.70851254,55.27963435,54.10856857,55.73404219,55.05358959,21.9906024,56.04618666,53.22344921,5.84440834,55.43622404,55.47397373,9.3916701,25.72986582,12.00766337,56.23219246,57.41243025,56.74639583,56.03570514,53.20796659,39.46954471,8.0143552,47.74684152,53.81625398,53.93644525,58.25102086,59.83834638,54.258143,5.43703005,57.98973146,55.54513612,58.03424564,60.36532367,8.88351098,59.08656525,59.64091015,59.27475237,58.44753616,58.81804354,58.83073698,57.63973714,58.21458207,57.63973714,57.06807298,13.02988551,11.33410021,11.9431044,12.04897681,10.03700864,6.40316124,7.79750781,7.85620444,49.20642671,12.57434241,6.99225778,7.66121955,59.10372144,60.43225687,60.33958672,59.92586052,54.93987606,59.62788088,59.23122035,59.14545212,58.9382486,59.69306369,7.64437668,7.87477675,49.78285376,14.82543485,59.5929534,59.61756978,59.59442359,59.04683885,59.40899123,58.96052054,58.92096634,15.9753809,6.78514934,9.42604368,9.37636747,6.92048663,16.49040657,15.9686961,7.93779663,60.06452656,58.61700072,54.30964997,4.0309508,8.29743545,49.06255865,8.7161435,14.85119694,50.65948824,4.0309508,55.59023857,49.70738895,19.2361556,11.50718239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_153,49.27066825,6.3022448,8.77771952,7.4385673,7.42101115,11.63682064,5.55478868,5.55478868,48.55120372,53.15342223,5.92957363,48.99974301,6.66731335,44.57486548,49.47163445,3.85029691,5.83526659,4.77849739,?,53.38923099,69.27814715,5.74040587,9.73744902,9.87544706,50.34278929,17.37707075,5.11386133,7.91234434,50.8479486,6.46634606,7.12459153,4.50407657,6.27155557,10.55962666,10.78356292,5.83273771,9.46666383,6.82918461,54.22410041,8.5082398,8.02766107,5.01969023,3.94469713,4.69221872,5.86993752,6.62231394,3.48189312,8.33250017,4.95104483,48.26141103,19.17721757,8.4770874,7.18638052,7.18638052,7.40060987,10.22590619,9.10197291,7.16451016,48.57544482,10.63795708,14.23763329,7.42068371,52.63948818,14.29125639,44.80265945,27.38997171,5.95853873,13.16457871,14.71607335,11.12995162,15.86689883,11.12995162,3.30040289,5.51719359,9.85969227,5.68004119,5.95455056,12.77367437,6.16376578,13.83630468,11.38881381,7.71797206,42.01644508,2.99841818,15.53451461,50.47121101,6.08997687,6.10685993,43.6710548,10.03415872,29.75634216,28.66614617,49.5196051,20.65199432,44.81819021,8.6201987,6.35468112,8.13178821,45.9059819,11.20605162,32.58709694,5.92846058,7.88102654,15.02031933,16.73494069,26.01602925,46.07351149,52.20607898,6.86808351,5.97169195,54.74150892,4.86205765,23.15466103,4.94139922,5.13489348,49.74204593,49.77160135,17.78489233,3.67520008,44.61717014,5.70881641,48.0428714,3.26721397,17.78489233,45.20897504,46.74707681,6.76979422,4.39193529,19.33552061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_152,49.45391392,5.84005484,5.74070661,4.25163909,4.00969245,4.73196171,5.87906543,6.35356133,?,20.32270236,3.36773949,46.74373712,5.60255477,20.12012813,6.5151497,4.78996249,4.77292573,7.11678902,5.22081189,10.08629236,5.32231732,8.87786683,13.29699914,8.07590124,42.34513312,44.32016718,51.24982345,9.23328805,45.63939148,4.97541802,3.75039585,4.35086896,5.03688785,48.11719377,3.72381372,8.82514586,4.36092971,3.31991464,45.64867729,5.05198466,5.28762677,7.4504228,6.32450375,4.52736335,5.77002948,14.29938666,5.96332073,10.39034712,4.45027433,1.89359748,2.82225424,4.88064059,3.95442764,4.01760071,47.53207979,52.73294583,2.8940949,5.5326694,48.69980575,5.80794218,47.09516952,53.09500384,32.56764254,35.10913798,46.93849535,42.56383058,13.67797726,9.82242116,11.41431236,5.9910817,5.90555676,5.9910817,6.71821519,9.6427058,6.49707647,7.018101,7.141566,9.63128372,6.81736026,7.10288996,7.64567922,2.35675217,48.95676848,4.48551646,18.84650675,49.33603444,52.7833454,52.2420912,52.95800325,?,42.81056852,46.17416483,49.65482679,43.78608966,46.66482583,10.70340043,6.73185776,3.80624842,2.9610074,44.69630814,43.2239338,50.35446914,53.01385538,22.19701965,43.27907781,45.78737519,44.90572346,27.68586776,11.14747088,9.3795086,44.75708443,4.73868355,4.58901461,5.12218626,48.38241606,40.33403323,48.00747197,56.74364133,3.61078246,3.75458985,8.92370401,3.4406089,5.84113009,56.74364133,55.38699099,50.23431819,4.56458854,4.79539303,7.14878571,3.44890793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_151,53.59225096,43.53954931,5.38816668,24.27358498,31.19642117,49.16333797,3.56334882,3.92195119,2.44510327,50.77033135,8.0925023,50.99034116,5.84297721,4.9713247,42.56749207,5.5421868,7.13094707,8.65597866,7.8627895,7.65527253,8.519424,13.17677507,6.84812237,13.52353142,23.41120066,52.67342515,57.08551398,7.70737371,51.37581557,50.02527862,49.73460543,19.56773597,49.8539033,47.27398041,5.10783509,46.8566025,51.8509651,35.21832027,39.3810335,47.29566186,51.00987853,4.10827391,8.53420699,9.60480272,33.96151082,53.15572761,46.00500082,5.93799197,12.31670202,40.66385082,51.11994293,16.71099383,50.4519306,50.33605842,3.9976548,9.19538471,10.22751113,52.80224013,53.4600599,42.9882749,53.30844618,10.63954206,42.45389343,6.52504203,7.05810459,6.76225394,27.48176562,4.09500689,5.8854102,4.90825166,51.72329719,4.90825166,47.66137071,49.76206458,48.78483558,49.903542,50.27684418,49.8964905,53.36443837,9.94960065,10.08619749,47.15389979,15.07110447,4.52983191,7.46784249,51.54481952,11.88261637,10.60007871,9.92417195,51.22782618,6.64036749,6.40613865,51.75211875,6.78510505,7.67032147,9.70995189,7.58808115,10.06721087,46.82028617,4.70894895,6.83124143,11.11331958,10.93780398,6.02621406,5.81881644,6.82612136,7.89947591,7.25491825,4.00494972,6.13208931,49.28691329,8.01474657,7.83434585,6.46355704,2.13320158,52.92427841,52.04097989,57.11248134,43.21486492,49.6256881,11.61357856,51.64451533,3.52006094,57.11248134,46.23183193,49.15298138,5.42369127,5.00983771,55.83045987,3.12360876,5.8940786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_150,55.83376915,45.17861235,51.64593603,51.64593603,51.64593603,51.72664322,45.63561145,45.63561145,55.54541024,7.19523132,4.78861765,9.85693158,56.2355836,56.3289637,56.03254385,60.76012281,50.82391477,5.29566677,3.27263777,4.71665319,4.42979438,3.53294884,49.1948863,44.976695,58.01801148,58.97238212,2.60915191,4.66433777,4.83092356,52.10077914,51.76230203,52.10077914,46.06576428,54.61903705,52.23687556,8.62151882,53.34651229,50.58844242,4.7956306,52.15200384,52.15200384,3.6846798,4.17036114,3.12690944,51.36041807,54.08080483,54.56061533,4.65315844,14.77106827,37.55227323,40.4937373,44.69897243,51.91105478,51.91105478,58.26011459,59.39198844,54.77459117,47.3221539,56.12494982,55.81252533,56.23273676,58.74237936,7.32160181,57.64078586,59.08558758,58.79973241,58.78748985,57.42847599,57.4247042,56.55832207,58.28515158,56.55832207,6.7741605,55.29297198,54.38839207,53.37516946,52.85462758,55.31899642,7.40278443,3.11729371,3.11729371,21.18486603,14.13292688,2.91621861,3.78150199,56.65908353,58.58128682,59.42662803,57.30898973,55.24096162,59.44305924,58.38004536,56.51358879,58.39351597,59.0694155,4.18510769,3.71302061,53.0035767,45.32465325,58.57442008,59.06381203,58.92405899,55.76012067,59.48905154,57.61587277,57.65787058,58.34021625,8.23692848,3.43260569,3.52689698,3.09502792,6.01841122,56.03971952,3.39690109,59.22878445,59.13933387,6.28427562,7.73616847,5.98478101,51.8475096,3.53294884,4.78267305,58.43184629,8.6497661,55.8581413,51.93725071,6.71276674,4.42493088,4.09446137,2.66242364,48.17952693,9.2116662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_149,61.68643634,50.35426664,10.70015677,46.31676112,46.47284143,51.49759243,48.21481528,48.49303222,54.40493672,5.5235299,4.32315395,11.96967572,55.65521095,56.46037142,53.26838379,55.65521095,50.32214701,2.63922425,2.42934088,3.93061461,2.84157909,3.30985098,5.51679299,7.63517871,30.57397956,57.86510609,2.46169765,8.37687084,53.52572983,52.62431565,52.35676752,46.8217974,51.33221112,54.58717956,54.66182448,9.92861326,53.78769416,47.39963476,6.63957078,51.61843131,53.27397102,3.26559232,5.80778144,3.6179585,45.63153417,57.51549507,53.74126374,1.91777149,4.79978633,54.54971613,46.89027588,41.56713882,52.2605254,52.38197923,57.29917702,58.34106354,51.45962631,49.51805234,57.51292293,52.40575621,55.83602423,58.766376,7.65645339,58.55077643,58.11196253,58.13368109,56.83244932,57.67977478,58.06493236,57.37249191,57.7293065,57.37249191,54.49356297,54.91598222,53.63397136,52.56796053,51.60130274,54.63904146,6.56082117,3.2156911,3.2156911,44.59564797,9.36223799,2.12485853,2.43524992,56.92929654,59.65038454,58.53240687,58.90173503,54.19586844,58.32012711,58.00135255,56.70666221,58.12999339,58.11887372,2.2440185,3.49287666,52.25534478,47.77484078,58.57890399,58.0889674,59.44540177,57.78168362,58.30487262,58.9700755,58.56601478,58.20112886,8.74246436,5.94969894,4.49485544,2.15741337,13.7199266,55.59859494,2.56764283,58.48313547,57.96389129,3.30397297,4.79305697,13.33858097,53.40608469,2.28591368,9.34814672,6.9293104,5.47312163,55.93960042,53.86769891,3.86782802,2.97476036,5.13708218,8.85916516,46.73597598,5.72878216,2.61834717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
