,Sequence_231,Sequence_230,Sequence_229,Sequence_228,Sequence_227,Sequence_226,Sequence_225,Sequence_224,Sequence_223,Sequence_222,Sequence_221,Sequence_220,Sequence_219,Sequence_218,Sequence_217,Sequence_216,Sequence_215,Sequence_214,Sequence_213,Sequence_212,Sequence_211,Sequence_210,Sequence_209,Sequence_208,Sequence_207,Sequence_206,Sequence_205,Sequence_204,Sequence_203,Sequence_202,Sequence_201,Sequence_200,Sequence_199,Sequence_198,Sequence_197,Sequence_196,Sequence_195,Sequence_194,Sequence_193,Sequence_192,Sequence_191,Sequence_190,Sequence_189,Sequence_188,Sequence_187,Sequence_186,Sequence_185,Sequence_184,Sequence_183,Sequence_182,Sequence_181,Sequence_180,Sequence_179,Sequence_178,Sequence_177,Sequence_176,Sequence_175,Sequence_174,Sequence_173,Sequence_172,Sequence_171,Sequence_170,Sequence_169,Sequence_168,Sequence_167,Sequence_166,Sequence_165,Sequence_164,Sequence_163,Sequence_162,Sequence_161,Sequence_160,Sequence_159,Sequence_158,Sequence_157,Sequence_156,Sequence_155,Sequence_154,Sequence_153,Sequence_152,Sequence_151,Sequence_150,Sequence_149,Sequence_148,Sequence_147,Sequence_146,Sequence_145,Sequence_144,Sequence_143,Sequence_142,Sequence_141,Sequence_140,Sequence_139,Sequence_138,Sequence_137,Sequence_136,Sequence_135,Sequence_134,Sequence_133,Sequence_132,Sequence_131,Sequence_130,Sequence_129,Sequence_128,Sequence_127,Sequence_126,Sequence_125,Sequence_124,Sequence_123,Sequence_122,Sequence_121,Sequence_120,Sequence_119,Sequence_118,Sequence_117,Sequence_116,Sequence_115,Sequence_114,Sequence_113,Sequence_112,Sequence_111,Sequence_110,Sequence_109,Sequence_108,Sequence_107,Sequence_106,Sequence_105,Sequence_104,Sequence_103,Sequence_102,Sequence_101,Sequence_100,Sequence_99,Sequence_98,Sequence_97,Sequence_96,Sequence_95,Sequence_94,Sequence_93,Sequence_92,Sequence_91,Sequence_90,Sequence_89,Sequence_88,Sequence_87,Sequence_86,Sequence_85,Sequence_84,Sequence_83,Sequence_82,Sequence_81,Sequence_80,Sequence_79,Sequence_78,Sequence_77,Sequence_76,Sequence_75,Sequence_74,Sequence_73,Sequence_72,Sequence_71,Sequence_70,Sequence_69,Sequence_68,Sequence_67,Sequence_66,Sequence_65,Sequence_64,Sequence_63,Sequence_62,Sequence_61,Sequence_60,Sequence_59,Sequence_58,Sequence_57,Sequence_56,Sequence_55,Sequence_54,Sequence_53,Sequence_52,Sequence_51,Sequence_50,Sequence_49,Sequence_48,Sequence_47,Sequence_46,Sequence_45,Sequence_44,Sequence_43,Sequence_42,Sequence_41,Sequence_40,Sequence_39,Sequence_38,Sequence_37,Sequence_36,Sequence_35,Sequence_34,Sequence_33,Sequence_32,Sequence_31,Sequence_30,Sequence_29,Sequence_28,Sequence_27,Sequence_26,Sequence_25,Sequence_24,Sequence_23,Sequence_22,Sequence_21,Sequence_20,Sequence_19,Sequence_18,Sequence_17,Sequence_16,Sequence_15,Sequence_14,Sequence_13,Sequence_12,Sequence_11,Sequence_10,Sequence_9,Sequence_8,Sequence_7,Sequence_6,Sequence_5,Sequence_4,Sequence_3,Sequence_2
Sequence_198,4.7018831,4.50684477,5.12212937,52.61334722,3.2600081,46.73195943,49.62805297,4.75159734,3.67046299,52.63275722,51.93601582,49.63501472,46.31649995,46.30140086,47.36569517,3.11229451,3.60031365,48.67080659,48.36981632,4.89728092,4.69755582,6.69949997,52.99817434,4.05219081,3.42312317,47.49781077,55.78847271,45.21427213,9.90035136,8.42798979,25.22251259,48.07366983,28.51425494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_197,5.37430463,2.32281652,44.33742781,7.80779402,39.98932809,4.35645997,51.82082677,5.03371954,39.19168016,52.72265613,48.73038979,47.29560232,5.52875969,48.45676116,36.69147263,2.69648493,9.10962391,46.57348768,6.76842185,1.81281344,3.97974445,3.17013613,11.08991912,3.30159435,4.51892618,44.59693916,55.34805372,48.35879174,48.48061566,1.81688771,4.16744401,4.72323386,6.1182819,6.70803305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_196,47.00685,6.97321044,48.53614746,54.65606046,45.73526556,47.07931796,9.63743436,45.94753525,7.00502532,8.34603787,53.19630061,49.58568388,48.8435102,6.86182703,47.62948522,40.70866269,41.10895361,9.36106353,50.71869285,47.79655431,44.81420595,48.94724265,52.26893462,42.53075759,45.18156499,3.30034817,56.20943167,5.60747479,5.69562516,46.39377703,47.13523419,9.92636667,11.32575882,4.75370598,42.06139754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_195,5.73083159,50.63322114,51.85742114,7.19311635,50.82046569,54.50809916,54.97241387,8.72295082,9.97248993,9.08947186,51.11851214,52.69209734,5.3089325,54.19326008,53.04895169,3.39894886,7.56753824,49.87242567,6.61615315,53.79769492,9.57147101,4.57998949,14.76182919,52.08130347,51.56668939,51.81769217,50.98058803,53.15192544,31.51380606,7.09150061,51.74946495,54.40044392,55.58454657,51.02039695,3.50654803,52.42929188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_194,6.11168388,3.25059899,43.66334146,50.55532801,2.30161944,4.52702992,4.93715743,3.48841234,40.01361095,51.97657778,48.1979931,46.90575571,2.60684735,46.29980331,5.06732229,1.89651015,3.83755055,44.3476049,3.56420727,1.76351668,2.55586564,2.83351202,43.1733102,8.65373945,3.05472652,44.8055908,50.88348643,48.35938725,55.83662334,2.43325018,4.84934737,48.57820005,9.75606888,2.74544445,3.45871266,47.18555521,13.71539592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_193,2.33959574,48.00260808,52.48415625,55.51411161,3.2698891,53.31137597,53.77127511,3.14614437,50.0877428,56.26794351,55.97665226,53.73175279,7.38678732,4.07988027,47.12357648,5.64468092,15.38862382,2.9890069,42.70705131,52.03166321,52.53450502,5.41880736,3.0589388,51.69633907,47.83002116,53.70836869,4.38748724,52.94659668,54.49803493,6.99192648,39.57215418,53.01189869,2.73701168,51.80961977,51.49764952,51.65755722,2.30291039,8.75687103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_192,44.33068918,8.99301441,18.54168281,50.68559184,8.35626949,10.91714697,9.681052,3.69435975,6.21209028,31.1560566,9.5105979,39.33417278,8.84775129,48.01853859,4.88466867,4.5992647,45.43004321,11.51180066,4.15237526,5.15830253,36.39063551,7.45615626,45.10937231,45.81161488,43.37512868,41.86355872,12.50341074,13.14163342,6.15029933,12.83689418,7.65375237,50.18323322,14.79929311,38.47965148,9.29060694,49.90025204,49.52170061,4.29676574,33.30638265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_191,4.69983495,9.44196951,4.95287064,52.89858954,11.06080761,4.01944005,53.64373953,7.87473171,46.50475892,50.65791461,11.67827789,45.0836686,45.53406602,48.45558634,4.22716144,4.69076708,13.16193408,43.87949254,7.53530543,5.02142439,17.66012434,46.12839093,52.9275583,43.29239199,12.13067243,29.33816334,54.67138515,46.31239433,13.85859247,6.25923539,3.5193506,49.10300126,32.15737047,6.60399393,8.48833752,8.05040296,4.6423464,44.8436751,52.87551414,3.33500938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_190,16.60413096,5.72731793,4.75654039,51.06122447,2.98321727,46.2019041,53.20598853,3.19779515,7.11351407,25.35823384,53.01038027,10.68619039,6.31169936,49.91024859,40.66777492,3.06793329,0.64098678,48.71192068,5.60538395,5.37870419,4.71754324,3.31269285,9.96590127,5.14729516,2.9472291,47.10871217,13.52146466,48.06311766,4.67287134,4.18168613,45.91591217,48.02421559,43.99610121,3.64721333,8.14166122,9.76481233,48.14295553,4.56437397,35.26302504,43.05729053,6.44671705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_189,4.92464108,2.87116351,39.83503169,50.27856172,13.5489194,43.26542509,7.7449825,43.60361184,5.38328882,44.00343516,6.49239058,44.36914282,3.63570516,48.478887,42.53191161,7.15316662,4.23936817,43.84429188,10.10078757,5.30780598,3.37587919,5.07261296,48.84309541,42.00745843,7.26217149,36.53335393,52.09443654,49.32639889,50.14485798,7.80988518,5.28998272,10.39180279,4.5631569,6.55239315,7.97953372,45.01349718,5.56118571,4.03926816,47.91572071,6.63828945,45.1386879,5.22517954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_188,3.62462816,48.43617178,8.60193635,8.69870542,14.73004131,51.73058627,9.44560662,9.1739323,6.40846776,11.06061582,8.13964577,11.329281,51.49937155,3.85374984,51.87589489,49.02859591,14.47970765,9.94303001,51.86944464,49.18966186,46.90816174,50.17842077,52.48709507,11.57229345,49.49084569,6.58782623,27.09720496,5.15924102,12.52019118,50.59957558,7.11535169,15.72826445,48.80214033,37.81558753,48.05953863,5.40427958,51.83506563,50.96672545,52.6032439,49.84366527,51.34242288,39.03172242,49.17026483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_187,5.73463626,13.20092247,49.40889886,50.52238431,7.65618715,13.0564239,6.96008859,7.48448823,7.55079046,47.86191834,53.41708278,48.50024614,22.73160073,38.386649,13.71366404,4.24325776,14.36996605,10.04060695,46.44603569,13.84390562,38.78133054,11.65381388,50.06369655,45.45433858,3.65192474,38.73842558,53.74786903,12.11580642,4.50339563,10.01921824,7.17721458,13.09936228,19.75604831,42.6939695,5.79473841,6.7962323,53.0418271,13.17812853,50.7545954,47.94232613,5.280799,8.03135879,45.41090877,41.19275791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_186,12.44011667,8.14831509,10.78139297,53.02053485,6.50124822,22.81229167,12.55973878,5.43110415,45.85539195,53.89532136,50.33129459,47.76852196,48.41744949,49.23447214,11.58536465,10.76408565,8.34100875,12.80440587,17.06486061,13.71266866,18.91632262,40.9386711,50.02027811,4.7301004,28.83149457,2.97090095,55.82098955,50.10403895,46.0564515,4.42750333,10.23002086,10.58103376,16.02244271,7.75691481,39.71544062,3.0757623,42.19634706,45.9074923,14.40561785,35.39865581,4.23001834,17.77345998,40.24771531,49.15838004,39.2420941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_185,39.09882622,43.5850803,4.78953706,5.69072327,38.1287478,46.73815455,6.80081762,41.14198647,4.87974609,5.31858801,54.29665773,3.72020044,44.53382985,6.02776037,4.13376984,4.79889346,6.03480674,1.66697607,44.1114434,26.49052316,40.47724999,5.97460672,45.722185,4.77873653,42.46448785,3.57246026,53.37432316,7.65742262,7.72695942,44.60471762,48.00372429,48.58221887,4.68933021,46.98630035,3.89954136,9.28842628,52.47232208,12.95035531,42.42285293,11.57277289,40.16010698,45.43511268,9.20370687,10.68618826,5.53081317,47.35262368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_184,4.83389146,44.93167655,47.12912212,15.35736727,6.29758886,42.92970382,7.03723518,40.31607517,4.09557936,6.30573926,53.69316999,6.11713762,47.31102826,6.75349664,41.50825123,2.42839926,3.66200669,5.61240471,46.6627408,40.2683586,7.17176133,4.22242839,50.49662489,9.03606301,34.74987687,3.60528083,11.82865946,4.66988026,4.50493637,42.43974216,48.63505532,43.78813128,17.10734551,45.08905657,32.93698319,6.42657966,44.48276604,46.25275265,51.13236196,45.62769991,6.81010049,2.90932845,13.42735795,8.82600961,4.86470879,29.91795621,7.22758691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_183,44.06600668,11.26585399,34.11828232,48.65429228,45.53299296,49.60228822,5.58989869,48.2556068,2.38522552,6.62963658,10.38219167,49.01362595,5.20834667,6.99430974,46.80224796,45.0193575,3.4224502,6.52280032,48.00414163,47.56046378,5.55531057,46.66033381,50.56471335,11.83488655,17.81331391,4.25811233,54.08980539,7.01954858,7.6038092,9.84968414,8.01653435,48.59635424,6.40680857,24.64694223,7.59545698,7.10263854,51.27558558,46.64013034,50.15091977,43.79380119,44.02966341,14.91575061,3.54298268,6.94801557,22.72749584,47.73511466,6.9078994,4.18675354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_182,46.69840384,48.45382691,6.80542203,51.13408276,47.41015139,6.41185507,6.07339179,46.5208797,8.82481158,7.85017504,54.62851554,4.56322676,50.25686697,7.02931698,50.12931784,44.57625761,48.49013684,2.39416498,6.16844812,39.26455942,47.48030032,6.3958796,50.56296997,51.33613996,46.60487449,5.64545109,55.01005838,7.32075764,51.19992997,48.85203123,47.68881785,8.60503721,47.05587329,48.32350599,48.83242036,7.94943174,49.1319795,46.84067243,49.92218302,45.47179337,42.97636513,48.1639347,46.39262447,7.46010321,40.56582724,46.24603107,6.73249464,9.26171014,9.01717944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_181,53.87442278,53.31377034,53.59249147,8.90106774,8.53049147,52.00467976,52.23317739,52.7388573,51.99539615,51.72646104,54.87041805,9.95866934,6.09003937,10.84135747,13.60701225,51.78287127,52.65101216,56.77271203,10.06510936,8.49158651,52.78712288,48.77029389,11.45446987,11.71316624,53.01045638,51.30057378,16.40516226,54.68439042,9.95477386,52.93850815,54.63116914,48.52348132,52.80137499,53.13050856,51.08622146,14.93291766,13.29305633,14.55494391,13.10391145,50.10139038,54.26628911,52.5804502,50.26982108,54.17228533,52.89951339,9.81711116,41.1676607,36.53726638,52.34899454,49.94977835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_180,47.54967875,47.10778608,6.91194706,11.3752294,50.37443898,6.06973414,11.17244317,39.31182283,47.61738696,12.10538955,4.75662719,8.59382698,9.68122604,7.5062058,50.63410278,48.25695444,50.0006877,5.09182265,42.00763685,50.67862251,47.84669407,6.46572934,54.23620078,52.04102572,48.93643338,7.97382921,56.08655325,45.80123627,6.7341175,50.1782905,43.17295935,6.91595829,46.58421614,45.61823946,12.28385944,7.44686015,16.22644136,48.85370443,53.61439988,11.17217005,48.5252055,50.855773,9.77963338,7.58658508,49.5129875,48.5277106,46.56147254,48.55589856,6.49693896,6.6871216,14.76563611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_179,12.74282627,5.63390677,47.60456413,7.78501564,4.98947557,45.38914777,7.13231079,3.33649559,3.46134297,52.6942261,51.8243142,49.65912909,4.5121521,48.73647819,5.91396063,3.86491919,3.24238682,5.35020505,3.234201,32.96573283,9.688741,3.77643178,7.84511986,4.13310365,5.08307641,46.36892385,48.87242923,6.53641182,3.35157681,6.22194435,5.62718876,5.2346175,7.13896232,7.70622635,40.90068211,4.66740371,6.05265849,3.4229514,8.85760813,40.13733213,8.70251077,4.76112485,7.45907086,47.69483491,40.13193424,3.68237035,46.126906,4.29692682,46.50169683,47.91550797,11.48011743,48.08346955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_178,7.83824398,3.16605584,6.35896281,53.57828812,10.9757532,5.09600695,5.21084836,3.57641509,47.34529242,54.48148218,52.31997328,8.36625503,2.88134925,49.51357678,39.78015305,1.98722455,1.98422341,4.91423191,6.69059779,43.59513441,33.53068298,1.09050416,26.05397853,49.22010858,4.88641375,7.67957046,52.58109567,5.47088293,52.91810562,3.48874664,3.05081116,3.89854578,5.253181,45.7768443,3.99707117,47.89894934,51.01248889,3.59062465,4.75472748,42.78376948,46.13095612,2.71666238,3.82631092,49.64471495,17.52203574,44.80762348,45.55265527,44.53519915,8.52017542,7.43623558,52.13521449,6.98414383,3.9783049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_177,58.94675831,51.38604699,5.87690179,5.63213142,15.02403302,8.33649539,9.09984075,36.36732508,50.32659378,8.46174234,55.76657808,5.62909478,9.005608,7.50237032,6.88189367,35.63841017,43.8354981,6.05195356,49.06936809,52.45702834,52.91564454,4.37438549,4.38732588,9.50824525,51.04550409,4.8785984,6.21309883,52.68323434,7.86608886,12.26815965,49.19624443,10.10883135,4.48191084,53.28364549,52.74962107,52.71012456,4.30104848,45.91188441,2.98183808,8.89735364,53.10553644,49.09589472,42.41407601,52.52488684,52.66967601,52.14719776,8.55683431,51.53800391,7.88319273,8.79926956,16.60381617,6.09133904,46.96081405,5.14073293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_176,37.85680122,45.99993573,49.49833016,45.62280336,33.74371405,49.66719566,5.295256,3.77572536,5.14054981,6.66054232,5.23724673,49.58672862,46.97693618,4.84954747,47.50709794,3.73995185,46.14343055,5.61477323,47.77900638,46.75039048,24.66414106,43.32315556,42.25300261,49.0612067,8.12230575,5.98421871,55.81280106,5.64479056,8.20213969,44.95403381,44.16896821,50.70451213,6.48387228,27.29156312,41.8056235,5.43671586,6.7373287,42.88734983,28.41207197,38.24376128,43.82953948,47.16355181,45.85188357,3.36716369,37.55347258,45.8937258,7.34610969,8.08661517,5.79549419,3.50484259,8.40979947,5.4380625,46.1301643,9.30884299,40.85787821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_175,2.56383048,17.29831696,50.50449275,55.72200394,51.47573216,42.40772091,8.02174059,8.95754212,9.23142268,50.87439249,26.76784235,49.38928737,13.1383982,47.27122366,8.39864228,8.96747012,49.7080925,47.90590541,46.52048815,36.4019133,3.18818739,4.57574431,55.92320966,46.45088537,25.1841791,3.04011087,55.69516883,27.46660294,5.66355516,46.02152933,12.99947972,48.51474859,3.3512519,2.0701799,4.85579274,36.56597797,11.86212453,2.11493047,4.28270058,4.87661362,7.69869814,50.02904221,4.9663379,?,40.44351954,6.4129397,3.0033106,6.49614427,2.79228275,49.42426592,57.6367519,5.45294317,23.4674457,5.69714764,3.57667922,8.43550463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_174,55.38146237,2.87473682,5.80018356,2.38930202,5.31536674,52.24890375,55.63596366,4.53986496,48.44572599,38.74410289,51.89187213,50.29943858,49.27645221,51.39118621,50.58820994,50.70589324,4.41478572,51.05716467,75.88976086,49.42629097,51.12283056,51.97849249,54.2813045,6.17162878,50.74016832,53.08207874,53.89614823,7.75112465,41.36031872,54.57773151,4.56328964,3.80571916,51.96162758,3.76789238,6.63009518,37.77008759,49.18025415,4.07590111,54.22373098,50.65641845,51.21760831,3.7840401,50.7337881,3.29757953,9.30997023,48.04031062,49.37423046,50.29101619,47.55723729,51.33311627,11.80660521,7.95544694,6.33269058,52.02531737,56.01432457,9.4243577,54.28740663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_173,17.48160464,0.83976129,18.64497701,8.89279013,4.0874274,47.96575142,52.09638255,2.58734529,48.32743143,45.52892197,47.64518685,50.29041776,2.65112105,29.55597274,7.26680152,3.24522788,3.52564716,47.95754366,2.75232164,46.22032237,27.22802488,2.02228667,3.30213377,7.67611946,3.13292714,48.03319261,30.18535381,49.22418406,3.34706342,5.77073022,1.68431953,51.46224849,2.08778024,2.57163009,36.8779054,2.0409029,1.93747255,2.29881881,30.2302209,2.76790572,40.24190314,3.53130989,2.75952871,13.0660733,8.57036748,2.84726933,7.25093464,35.46916227,46.886224,48.27256134,11.80604057,47.71754126,1.2411357,1.93756081,37.75919403,2.92222847,12.34716312,4.10985482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
