,Sequence_231,Sequence_230,Sequence_229,Sequence_228,Sequence_227,Sequence_226,Sequence_225,Sequence_224,Sequence_223,Sequence_222,Sequence_221,Sequence_220,Sequence_219,Sequence_218,Sequence_217,Sequence_216,Sequence_215,Sequence_214,Sequence_213,Sequence_212,Sequence_211,Sequence_210,Sequence_209,Sequence_208,Sequence_207,Sequence_206,Sequence_205,Sequence_204,Sequence_203,Sequence_202,Sequence_201,Sequence_200,Sequence_199,Sequence_198,Sequence_197,Sequence_196,Sequence_195,Sequence_194,Sequence_193,Sequence_192,Sequence_191,Sequence_190,Sequence_189,Sequence_188,Sequence_187,Sequence_186,Sequence_185,Sequence_184,Sequence_183,Sequence_182,Sequence_181,Sequence_180,Sequence_179,Sequence_178,Sequence_177,Sequence_176,Sequence_175,Sequence_174,Sequence_173,Sequence_172,Sequence_171,Sequence_170,Sequence_169,Sequence_168,Sequence_167,Sequence_166,Sequence_165,Sequence_164,Sequence_163,Sequence_162,Sequence_161,Sequence_160,Sequence_159,Sequence_158,Sequence_157,Sequence_156,Sequence_155,Sequence_154,Sequence_153,Sequence_152,Sequence_151,Sequence_150,Sequence_149,Sequence_148,Sequence_147,Sequence_146,Sequence_145,Sequence_144,Sequence_143,Sequence_142,Sequence_141,Sequence_140,Sequence_139,Sequence_138,Sequence_137,Sequence_136,Sequence_135,Sequence_134,Sequence_133,Sequence_132,Sequence_131,Sequence_130,Sequence_129,Sequence_128,Sequence_127,Sequence_126,Sequence_125,Sequence_124,Sequence_123,Sequence_122,Sequence_121,Sequence_120,Sequence_119,Sequence_118,Sequence_117,Sequence_116,Sequence_115,Sequence_114,Sequence_113,Sequence_112,Sequence_111,Sequence_110,Sequence_109,Sequence_108,Sequence_107,Sequence_106,Sequence_105,Sequence_104,Sequence_103,Sequence_102,Sequence_101,Sequence_100,Sequence_99,Sequence_98,Sequence_97,Sequence_96,Sequence_95,Sequence_94,Sequence_93,Sequence_92,Sequence_91,Sequence_90,Sequence_89,Sequence_88,Sequence_87,Sequence_86,Sequence_85,Sequence_84,Sequence_83,Sequence_82,Sequence_81,Sequence_80,Sequence_79,Sequence_78,Sequence_77,Sequence_76,Sequence_75,Sequence_74,Sequence_73,Sequence_72,Sequence_71,Sequence_70,Sequence_69,Sequence_68,Sequence_67,Sequence_66,Sequence_65,Sequence_64,Sequence_63,Sequence_62,Sequence_61,Sequence_60,Sequence_59,Sequence_58,Sequence_57,Sequence_56,Sequence_55,Sequence_54,Sequence_53,Sequence_52,Sequence_51,Sequence_50,Sequence_49,Sequence_48,Sequence_47,Sequence_46,Sequence_45,Sequence_44,Sequence_43,Sequence_42,Sequence_41,Sequence_40,Sequence_39,Sequence_38,Sequence_37,Sequence_36,Sequence_35,Sequence_34,Sequence_33,Sequence_32,Sequence_31,Sequence_30,Sequence_29,Sequence_28,Sequence_27,Sequence_26,Sequence_25,Sequence_24,Sequence_23,Sequence_22,Sequence_21,Sequence_20,Sequence_19,Sequence_18,Sequence_17,Sequence_16,Sequence_15,Sequence_14,Sequence_13,Sequence_12,Sequence_11,Sequence_10,Sequence_9,Sequence_8,Sequence_7,Sequence_6,Sequence_5,Sequence_4,Sequence_3,Sequence_2
Sequence_28,3.16332,32.39888,12.354,4.70867,4.22087,3.9976,51.17686,5.4959,7.21569,3.74662,2.17869,3.71596,5.60377,6.06846,5.44552,34.93764,2.32133,34.25415,12.89806,8.18197,2.92183,7.23247,5.59145,14.3084,42.1951,4.459,2.70306,3.25119,3.06083,3.82097,4.15238,4.78153,3.20177,3.5638,5.82785,12.38686,4.72184,3.62419,3.77625,6.58197,1.85017,6.10425,6.74988,2.29826,2.27054,4.92244,4.9945,41.20574,1.97277,4.44714,3.35559,11.59128,2.91057,5.05652,8.61699,9.0167,2.93356,45.63313,3.44222,3.55792,2.83053,33.05307,3.4473,3.60362,2.8077,25.25591,46.18657,1.24235,53.53693,21.00816,3.81389,9.55624,3.87793,3.21255,6.33085,3.7995,46.25559,2.89775,45.20605,5.42965,2.66315,2.26174,7.30432,10.60613,8.25896,1.93718,5.47333,4.13496,6.83627,24.22973,17.78091,4.3255,29.45104,7.23172,5.58501,45.07885,3.5691,4.52009,5.99887,3.17801,47.55562,14.32236,3.256,3.15171,5.19464,4.55544,9.8912,54.88517,4.94958,3.08589,5.48915,12.86643,3.5962,31.77668,2.9382,2.01477,41.61101,44.77216,6.53748,38.5694,5.7589,45.18079,3.66954,5.40733,42.41834,4.06871,5.24696,16.81847,10.25834,44.07448,8.03371,24.93585,2.72544,5.74846,48.39478,4.62132,3.10615,48.14875,5.20853,44.57155,5.98502,13.25713,1.32477,19.70416,8.97438,37.52933,6.53671,2.0796,3.65028,4.31358,41.89237,34.38727,5.11565,4.19711,1.71224,2.36016,2.48171,11.95034,3.95386,5.78533,4.68754,44.6602,2.20181,10.33502,1.91967,2.72478,3.77369,2.67686,9.62856,1.95705,31.80899,8.19247,2.71724,6.57263,3.13722,3.68721,1.70501,49.88475,3.71847,53.72336,3.72678,3.54498,37.70476,3.66728,18.41714,30.99002,5.44445,2.88563,26.77429,6.79372,7.50753,33.67234,50.97481,8.90144,38.7711,3.52863,40.04694,11.54193,5.81328,6.47449,7.28657,9.73397,10.60397,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_27,2.71616,52.04932,48.00374,4.60306,49.00302,2.65094,39.18288,46.03132,44.1638,9.30367,12.3328,7.89067,5.82899,19.41275,48.40262,33.69552,3.47468,45.85856,4.29331,42.7666,2.56199,48.76131,7.19201,44.58805,49.0815,3.49831,2.90128,1.40588,2.98258,5.97007,5.07239,3.2428,1.86924,5.1914,2.51282,16.38123,52.13221,5.51184,5.99675,3.79205,50.7034,45.28691,28.56718,5.16189,43.41637,3.31901,7.5468,46.26531,2.63496,46.24117,3.74532,2.63437,17.39993,2.32261,7.16665,3.37308,41.37283,54.76772,2.2868,8.78695,2.46859,8.52764,4.64952,9.0557,2.62969,6.17616,56.50899,2.93966,54.95637,3.67178,2.68608,40.42338,49.73787,4.88477,6.00693,42.86543,6.49081,4.92049,49.22976,48.00015,44.85232,9.36126,11.06869,5.92181,5.24485,1.77106,6.48106,5.66127,56.77058,43.35492,8.70722,20.462,37.38697,9.6815,44.29873,49.02794,3.55376,5.05,6.47188,3.59648,45.98454,45.86035,4.67129,46.87095,6.88835,3.08255,3.13315,10.25952,1.18875,2.95719,7.39162,27.64512,45.14151,47.02755,24.17519,6.56054,2.54558,21.4132,9.02078,49.82095,4.04282,24.39205,29.50232,2.498,39.85414,4.00352,11.65778,9.78316,46.11026,47.27115,7.24054,7.28844,2.62812,4.62426,11.46535,3.00152,1.30391,55.79202,3.87869,2.35438,55.69536,10.60784,3.91835,39.85642,6.54306,7.34916,5.78556,1.58084,4.4366,7.71936,46.13195,7.38782,42.57778,2.92435,3.52233,47.82021,12.02325,12.37268,3.07854,43.60708,4.83744,54.64601,5.76121,5.95331,1.62327,4.18865,10.29591,3.14209,16.60099,2.60397,44.39755,3.13233,4.14032,46.10159,5.24225,5.37715,3.08805,5.38207,11.11691,55.41931,12.0002,37.53208,6.46315,2.51224,47.52188,2.49188,47.67542,3.82416,47.75894,14.43175,50.35636,40.87642,16.34445,44.44831,5.62465,6.5187,46.45187,55.86889,1.94822,6.68501,15.14566,1.26561,1.94245,4.23148,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_26,3.058,2.33361,44.11463,2.4893,5.51639,46.10385,4.35591,43.69506,9.00616,8.53805,10.62515,45.66702,10.99355,5.41655,5.32795,4.91477,44.32006,8.59536,48.63351,5.00428,3.44337,4.80169,4.93944,4.13176,45.0623,5.497,2.30524,3.83268,4.06067,44.55272,39.28292,5.96864,4.27644,3.43721,5.4177,48.76117,4.35349,13.77975,4.57522,8.17911,47.10816,4.81046,5.10146,4.62281,39.74167,17.92057,5.83436,47.57804,4.65165,4.17806,37.16911,5.56464,43.41893,2.77444,48.17866,3.52904,3.09124,54.48643,2.21134,3.00068,5.61767,3.27236,4.01078,4.69069,3.21914,8.10274,3.50794,15.11247,54.33377,3.55962,6.22785,1.79217,3.47484,2.13254,3.61248,3.47174,10.956,5.69164,45.69505,46.51962,2.28599,38.45737,4.01723,9.60037,10.71913,1.73793,11.6382,5.9348,3.55951,9.41959,13.18053,2.45065,13.65871,3.82435,4.92667,5.34188,10.0714,2.60216,37.86581,3.52851,39.58863,5.5411,3.87646,2.54033,4.53013,3.01867,5.70744,55.18294,5.26434,3.17863,3.98303,35.62262,45.44874,3.72569,11.55511,10.08621,45.66955,5.92043,55.91143,29.7483,5.10325,27.80852,20.97345,5.76464,9.81646,3.11178,40.66467,50.69321,8.8426,49.41152,54.83802,7.27224,3.30495,4.32918,15.45103,9.77247,3.48842,3.64875,48.17291,45.95996,2.19399,9.72757,5.00563,4.03806,2.40608,3.38293,9.34101,3.5975,5.37345,9.57018,4.00198,7.22558,40.36325,3.80341,1.78409,2.08755,39.52509,4.06549,3.54373,44.68532,1.03458,54.23851,3.8394,12.69613,4.38867,5.62127,6.27688,1.55932,4.86992,6.854,4.39381,2.14375,3.66855,46.29783,3.81644,3.80728,1.85612,54.35454,7.67207,55.88821,16.2198,6.97814,48.22718,2.70244,9.38474,51.5121,16.91351,10.06967,7.53364,4.16897,4.01547,12.10905,11.59104,48.28967,10.64138,8.32406,49.12747,54.39582,1.68511,2.83951,28.0667,45.97587,44.67876,4.38629,2.81294,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_25,2.96177,2.99341,7.14374,3.49199,47.0208,3.1379,4.15154,47.7049,5.66664,2.17272,1.59763,6.63234,3.50725,4.93752,3.71866,4.87959,2.43984,3.71699,6.94198,2.44792,8.52906,7.34243,46.18766,12.98169,49.03947,2.60318,4.65268,7.6461,6.33231,30.79852,3.83444,4.63483,10.36285,4.69039,1.78926,43.12636,1.75664,4.38734,4.75748,4.65182,50.41374,4.2407,3.29759,4.68922,13.46128,4.12761,3.33301,1.93861,18.56065,2.30386,2.50401,3.4901,2.06478,1.89022,45.565,40.20889,3.54148,8.61538,6.73425,2.01981,2.15359,6.53172,3.17034,2.65169,11.24745,3.08297,3.21111,1.70474,55.4156,4.9524,4.66168,6.22482,0.99454,1.61616,2.78386,3.08106,45.53325,2.92183,3.92455,46.96175,6.89473,6.27115,2.23169,6.52203,1.46086,4.61805,28.22454,4.16588,6.31693,1.01011,2.45076,3.74943,2.11524,34.60861,3.0537,7.65735,6.61068,1.68421,15.22183,3.1262,50.40668,3.06322,2.76594,6.53147,2.73878,6.10409,4.57543,55.42013,5.1193,1.46093,55.57081,42.42856,2.51458,4.08538,5.05505,54.45197,1.62407,43.7464,55.29728,46.39126,2.42328,20.02259,2.17045,48.46354,4.51377,6.13825,2.3635,15.4862,8.12434,4.56795,55.15208,7.00865,4.35548,2.58829,47.06816,2.26223,9.95074,4.10631,7.69842,18.89361,2.9089,7.02028,3.70048,3.11795,3.26836,7.9729,2.4225,3.52847,6.40312,5.04458,8.94638,4.20871,2.01798,2.29002,1.6623,2.59448,4.98777,5.73815,7.75016,9.03931,3.19638,53.40817,1.73965,50.53105,1.45664,3.2171,2.8039,3.56387,5.95775,0.87567,2.93881,2.89901,1.9655,2.56837,3.37682,1.80974,0.88446,55.1426,4.15372,2.91724,1.28131,3.26993,48.11787,1.44776,2.39095,54.83434,19.13657,2.66222,3.50497,2.5807,3.30642,1.8455,58.62765,4.92308,42.27071,2.99903,44.60898,53.35385,39.9693,5.69199,6.34208,47.0187,2.98261,4.08075,4.52738,3.21999,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_24,37.76031,40.94751,4.19477,9.69546,3.98578,3.66913,2.26302,4.02808,6.21612,5.5579,12.99978,5.14743,25.79643,2.73953,5.89664,43.70434,2.75627,11.40133,6.58005,41.47586,15.27166,7.23094,48.28983,5.30508,6.14355,7.62723,43.49725,10.29507,27.51711,40.75604,45.23444,40.27463,4.19431,53.2624,4.31577,2.83711,51.94571,3.86061,4.05689,10.25809,18.67537,7.26396,4.77162,30.74772,9.46584,2.03768,4.37072,9.28265,48.57078,7.90787,4.94209,10.5413,4.85414,9.22947,48.09018,4.44014,3.1484,4.47394,3.98487,1.97752,8.26698,4.80007,47.58625,3.65642,32.26227,5.87373,16.55893,12.52767,55.29925,16.53258,42.03018,3.09822,20.04937,5.30055,10.53019,4.88861,5.49716,41.91331,13.80857,3.42769,5.65567,4.4022,8.19888,37.8487,2.91467,7.16226,13.14359,4.90799,57.56738,12.20354,45.12674,47.83412,2.80158,5.36894,46.47813,3.86066,19.38616,1.5332,3.33634,41.75928,2.99484,3.15297,11.73311,43.80466,21.53708,15.08742,45.40421,54.02156,9.46575,4.95762,12.6722,4.47671,7.97115,4.92535,11.89072,57.12118,43.73424,48.808,2.1924,7.3227,1.66714,45.40611,4.6556,2.96389,4.51779,8.72932,3.27128,2.69991,55.9677,42.24225,53.93862,18.62022,6.7996,36.65141,1.96163,40.25726,16.05001,4.89286,44.76949,8.86636,4.14289,1.69983,8.92141,2.4708,38.47648,42.48434,52.70406,3.91726,6.16562,32.04342,4.17197,12.19367,1.70455,24.84874,5.09499,43.08139,3.55064,7.84868,3.36148,3.9487,16.76745,7.21031,9.56027,50.32267,5.20347,43.31534,19.09893,4.75082,4.8982,3.40812,4.97957,42.94547,4.32545,2.87793,3.44311,40.21761,9.73629,44.77332,2.79511,10.4949,2.94769,2.88516,8.36372,7.82247,1.57634,55.35644,9.27741,1.38851,4.47513,2.51545,4.69106,5.76074,57.20349,7.71887,39.03336,2.27103,1.32667,43.43277,23.64527,43.19672,1.29361,50.43683,5.90191,15.10569,43.79523,38.74248,2.66023,,,,,,,,,,,,,,,,,,,,,,,
Sequence_23,3.72111,15.58081,4.11139,7.94962,3.41048,3.8635,7.45702,7.11055,49.98294,44.97332,45.75804,9.04564,4.46432,9.6101,5.4489,5.20248,48.22959,4.53971,48.51644,7.596,2.19414,2.66429,4.56652,5.16311,5.5005,3.58155,3.94841,48.38181,2.62909,3.86152,45.11474,5.79781,46.41512,6.0201,3.4117,48.65213,5.32596,49.57108,3.33301,3.64678,2.42569,32.53356,6.88804,8.84325,47.80822,5.19048,4.67019,42.87052,4.65299,2.72886,2.74056,10.50503,6.28537,56.53827,47.59337,48.64462,3.203,2.78456,2.02182,4.55986,3.64497,5.9143,49.27022,3.14183,2.89272,26.96272,6.32408,48.22331,7.09212,48.27353,7.68746,4.31761,0.44494,2.26255,3.80989,1.54988,8.98877,3.33184,44.84247,3.53698,7.06968,10.87446,6.27764,48.6475,48.19439,49.77752,46.61563,2.29489,48.1296,43.42387,49.19375,9.78977,2.46127,47.49192,45.38314,43.77786,46.96978,6.5884,3.57759,47.8075,50.4975,1.1295,7.10827,3.63163,47.32229,15.44343,3.8766,56.64996,38.91025,1.74566,53.56579,48.02471,3.39506,2.7618,12.6688,31.56444,50.58029,49.86498,5.91365,50.16456,4.94766,50.2416,6.18941,4.12671,12.48935,4.55992,46.55143,3.75541,40.41811,6.87683,5.31148,46.98604,2.59109,13.85404,50.07744,46.69138,5.57933,4.01974,50.16166,48.70364,3.91752,3.51006,2.10363,2.13839,3.38579,17.95075,4.51559,48.97692,4.45948,18.93823,8.52137,47.4123,45.99381,6.44349,47.88034,4.04597,6.49442,7.40786,2.75869,44.75352,8.06156,4.31152,6.96676,7.53135,3.06177,47.2474,6.1613,1.95011,47.17198,1.97384,6.87657,2.36535,8.81798,11.98703,4.054,46.20907,1.27187,11.37232,46.33571,53.91398,46.52502,3.18564,4.4114,3.64167,5.14297,39.13125,43.07377,38.31159,49.82113,10.91311,4.75919,7.85406,7.22507,44.94559,2.63051,4.86313,40.89039,9.62481,2.434,49.96652,4.73011,49.97138,49.51572,4.02488,50.55237,7.80426,4.24068,5.85183,,,,,,,,,,,,,,,,,,,,,,
Sequence_22,45.82063,3.91033,8.19134,1.92456,41.6874,2.65398,45.58843,43.73722,7.17316,4.02266,24.17259,3.92296,8.40766,5.96721,7.20087,99.18205,1.65301,5.89419,2.8146,2.13462,3.0997,4.21944,51.45098,7.48073,14.50686,45.49198,46.06671,4.02354,6.35736,4.48165,48.05187,45.83966,45.65546,6.22769,8.44713,31.09394,53.95181,14.24423,5.00063,6.8333,5.59074,3.47812,39.90866,2.85123,4.5045,41.3372,10.26222,5.93036,48.23745,6.75665,45.63102,34.46747,5.16422,2.5487,13.08957,5.17003,1.66034,53.41282,2.11044,1.16334,46.62839,16.1284,6.64392,8.19031,3.48726,11.57706,5.88659,7.32124,55.04503,9.07602,4.06061,47.23396,1.60249,35.67242,3.27983,2.66751,44.40914,5.6615,2.28806,22.64027,52.3734,31.08082,4.3318,4.30192,32.12674,2.00756,10.69694,8.94727,56.91059,3.03062,35.52741,40.31273,1.05761,2.19941,4.65163,4.71629,8.78565,1.93839,20.11624,4.49018,48.85365,29.19123,8.58039,1.31547,3.60736,47.56358,40.31856,57.52306,5.77169,2.60846,4.77927,5.6878,48.83549,3.76038,39.40386,56.38969,41.70963,4.6217,56.39114,4.54991,3.73258,4.99064,14.25539,47.89545,46.50647,48.62326,4.98134,0.44777,52.64844,5.05642,54.92075,9.4386,6.12308,6.4865,47.53911,12.67695,29.75258,55.53867,3.15816,39.1721,1.74182,9.06652,19.74716,2.39325,2.15633,45.68173,50.02892,15.69798,3.93761,8.80597,3.70565,6.83667,44.33715,11.33762,3.64859,4.46,40.64955,5.04002,3.12977,3.37859,2.09828,54.11462,37.48272,48.77962,2.6327,4.87904,27.24894,3.66777,2.84803,3.68416,4.84087,2.36714,2.71375,10.10723,45.94316,3.23328,4.24985,54.44122,4.92849,6.61611,39.91115,8.3027,48.75845,1.24028,2.29873,52.74969,4.20101,52.58018,27.32043,41.38519,51.92938,6.16655,56.4159,3.80967,24.72743,44.31839,47.14352,52.78806,44.80899,5.09877,37.70747,43.50158,4.6964,4.99574,45.28275,2.48024,3.23687,8.26553,47.40217,,,,,,,,,,,,,,,,,,,,,
Sequence_21,32.82077,44.80766,7.81,4.09174,5.04253,11.91717,9.60511,3.16407,5.07089,3.35324,4.53981,41.59387,7.42591,4.0235,5.03187,46.48393,7.9617,48.40109,37.23128,49.07564,8.70119,5.44769,50.41795,46.71572,54.86838,44.55638,44.91771,2.98358,37.48379,25.23526,16.94357,40.34087,10.58912,53.6583,17.88841,35.84733,53.91691,6.33053,14.73087,48.3208,50.0679,4.03909,5.90441,15.99634,2.12292,5.83422,5.73186,3.77693,17.26629,5.94872,16.8195,4.65451,5.1944,4.56205,56.35983,4.6105,4.08221,53.72342,1.52985,53.0349,7.07397,6.18202,1.72589,18.42446,20.82766,24.92702,2.56899,2.70229,53.13404,5.83181,5.56478,17.92828,19.65464,8.85415,21.43676,8.50942,49.01918,44.64367,46.10643,4.43273,41.1047,6.79333,2.64702,30.27565,3.17193,2.99441,2.36134,38.28342,59.22182,6.16011,3.35738,41.24107,38.14379,2.43493,1.68495,41.64531,2.85645,3.16381,30.89107,6.75212,48.49427,3.21779,41.39183,49.38502,2.28486,2.79413,2.0518,6.55431,4.89867,33.64491,3.66812,1.88787,48.78138,8.54427,2.9822,56.83777,4.2009,45.45575,55.68951,55.00583,16.32595,15.97696,1.53503,4.93079,7.34363,11.45995,4.33257,14.25311,55.95926,6.80499,7.27417,2.85564,7.41842,42.15881,41.7202,4.15063,5.98511,55.09043,44.39887,41.88702,6.58311,16.73923,14.97855,17.6162,30.88178,10.05331,51.72344,5.01895,6.29335,45.75975,45.58333,6.04663,15.332,1.69201,5.87285,40.57321,6.85999,18.01468,42.27141,12.08614,2.07414,54.77195,4.29255,10.03303,3.59959,44.79719,6.89491,37.58876,1.62358,6.64472,8.53533,2.88852,7.58474,13.22339,14.9876,43.58873,7.27317,55.41713,10.46765,1.49379,6.71338,10.27425,47.67298,6.79082,46.42713,55.5347,46.06083,53.6606,53.9769,45.18338,49.48454,5.93293,31.19102,4.28676,9.27632,42.31272,11.93106,4.99657,16.23113,6.73334,3.89031,50.36288,4.46938,10.92523,13.42241,10.89847,5.99888,5.24112,48.87716,4.01601,,,,,,,,,,,,,,,,,,,,
Sequence_20,4.55028,44.57019,6.67103,4.48914,4.54545,3.26518,41.24146,3.77705,2.85354,3.76021,2.92302,4.35797,4.05919,27.69452,3.95361,44.69815,2.21519,9.46912,3.06043,6.70744,2.42466,2.89967,7.66868,12.24988,42.57475,2.88609,3.66127,3.80478,3.44884,4.05613,6.74095,3.30459,6.73847,6.25534,21.82023,6.06958,7.90617,4.30962,4.45511,6.9722,45.20535,3.88659,3.01667,6.97812,7.78277,11.70949,7.17915,7.7361,9.49668,4.18675,5.85379,10.88863,2.08755,4.34521,42.72016,2.20004,2.75162,2.32614,2.43867,2.7716,39.88313,3.03306,5.16698,3.22265,1.6511,5.29357,55.65044,2.30316,52.63601,6.33532,4.55657,40.81678,3.38085,23.35369,34.36116,2.18148,48.76596,3.46002,4.27753,3.7425,41.24646,2.52156,9.54308,3.43777,3.95377,3.17029,12.07529,3.55444,3.78532,17.16428,1.87032,6.20815,1.84199,2.32082,10.07554,47.19597,3.9026,7.1976,3.94343,3.21846,46.86309,23.42941,3.66614,5.86999,1.84266,43.38372,7.1124,6.9924,2.8728,3.09381,8.09599,2.86347,5.87639,2.54682,23.83154,56.11763,10.62182,4.04402,53.91631,8.46899,2.69761,26.95641,8.91978,6.93117,45.76851,3.7126,5.2609,0.54413,52.61314,9.81093,9.0503,2.59281,4.36689,7.81475,46.32325,3.38973,4.60475,56.04808,5.15736,6.92312,5.34526,6.70949,8.94743,1.66294,2.23385,2.39983,51.24162,3.17344,3.47932,4.11987,4.28479,40.17109,39.86037,1.38322,3.27654,2.30346,20.96959,6.43881,1.78244,3.17521,4.07337,54.84665,18.40366,8.01992,2.86317,3.37831,17.40889,6.28957,2.7409,2.98906,23.6499,3.71329,3.32947,47.3416,9.9336,3.86097,1.13739,55.45803,3.57054,20.77136,15.10616,5.22718,46.06365,1.62961,8.31366,52.33624,4.91461,52.77674,39.12131,6.87415,47.05192,3.68915,14.44634,5.20345,3.94538,38.36364,42.32684,5.11879,8.50254,2.61162,4.71913,4.9437,3.58064,4.52646,5.91781,3.02973,6.29117,5.49862,48.91853,0.94588,5.65278,,,,,,,,,,,,,,,,,,,
Sequence_19,5.75331,6.23673,5.01421,43.00349,5.2369,2.3209,3.34508,45.11299,2.51857,8.57359,5.47856,6.86538,3.7633,3.3927,10.53016,34.68751,3.17808,47.03469,5.29453,16.87193,2.87947,7.53397,10.26625,4.70478,53.82244,2.90654,5.55492,39.79818,5.22104,5.19124,4.60934,2.87302,19.66876,35.80498,16.87594,4.20625,5.71001,4.13809,10.73626,19.33545,48.12661,1.38135,3.27223,40.07321,27.4009,3.60309,5.67215,19.51293,12.63194,44.83556,6.19995,4.48157,4.11439,2.50751,44.98302,6.84071,5.28305,3.13485,1.86484,44.45919,25.2801,3.80874,36.75831,2.69346,15.34367,2.3021,54.83832,4.6395,55.63189,2.68732,39.43367,1.40315,18.948,5.08969,8.43864,6.00763,5.44259,4.85278,10.77574,41.04395,14.80204,5.76297,2.05928,39.37027,1.46148,3.05585,36.47967,4.0393,45.2484,2.39185,46.25317,3.76429,2.38424,3.15204,45.8125,7.81081,5.07795,15.57713,1.57486,3.63976,45.07393,1.33763,2.43571,4.28933,37.52987,2.9748,41.41376,49.9949,4.8853,2.4768,53.33287,4.50376,4.95943,2.04894,3.78057,51.9989,6.09125,3.383,49.17234,3.59605,2.16784,2.47995,2.82146,44.87575,9.61989,3.40223,3.24865,0.93495,4.68956,48.84492,50.37852,1.57597,8.88225,43.6711,5.33864,2.95095,3.64491,55.05562,16.13314,2.70367,43.34554,6.09608,42.90652,2.70588,6.07372,2.92058,49.07078,2.67829,7.93824,37.40152,3.0207,6.16639,8.58409,2.83717,15.95305,5.24962,9.64756,2.46491,5.00026,43.03235,1.75783,54.1313,4.55557,52.07061,5.8262,3.7664,3.26209,5.29312,3.51869,14.22086,6.53837,40.81514,5.03423,13.26805,7.62503,44.45402,2.73631,53.87778,7.59754,4.60811,13.89951,5.2479,15.71048,7.50735,44.42914,2.65165,45.80132,14.70358,3.10747,7.54096,9.80721,5.08751,56.22529,3.59207,4.35417,5.19346,42.55674,55.03041,27.48938,3.88714,1.99616,48.75944,5.71866,26.98346,6.27892,2.69804,5.36419,4.4788,6.12545,37.91567,23.80998,3.88657,,,,,,,,,,,,,,,,,,
Sequence_18,46.80474,43.47389,6.62254,39.79631,4.55666,7.51699,46.49659,4.0176,47.48825,2.56566,7.56747,8.99022,8.28794,3.38,43.81965,3.89352,33.0106,4.67262,48.86888,49.81527,3.09968,49.57368,52.28465,7.76849,55.74719,48.31721,48.39101,4.38793,46.38747,46.55447,50.45058,49.13783,2.68905,56.78225,6.35106,10.96361,56.67862,6.71407,44.81305,4.42441,7.66639,7.79536,8.72979,45.5493,45.01795,3.35616,8.85777,8.55267,49.24358,5.16637,4.3237,38.43094,62.38144,32.58581,45.20809,44.73691,3.18848,56.26654,2.64391,4.53171,46.35657,2.42785,44.16637,11.78002,1.67521,6.62446,54.9153,46.31175,6.05019,42.96551,6.34546,7.25649,13.50832,6.21258,29.49978,43.70069,50.57843,47.84217,50.03572,4.04269,3.98271,1.86453,32.43822,47.25718,46.99791,1.84943,6.05245,2.89008,59.44295,43.70274,45.28073,50.29066,8.90947,2.23683,44.19141,50.20494,10.03505,35.45293,5.12236,31.0716,48.33105,3.75361,48.27665,50.06614,46.06704,35.47938,36.23411,56.88928,32.82853,31.13222,5.16885,3.21965,50.54853,36.93075,26.77046,56.62518,46.92254,46.94896,56.09318,56.4032,4.02922,48.0339,4.43608,3.46668,11.79263,2.25439,3.75443,1.42162,47.68791,48.76541,56.10338,22.61479,5.62685,49.14082,47.12388,44.94784,45.76792,5.85268,48.24853,47.64149,2.40112,9.54048,3.85081,8.77931,46.96908,3.238,48.31845,10.51342,2.8819,47.15564,48.25968,33.8142,42.06497,33.36389,29.41666,48.08759,3.13296,13.5395,2.83432,2.98768,3.68393,3.15001,9.63627,53.07166,4.1938,46.50961,44.17011,45.04633,3.16555,4.65307,6.64297,1.61914,4.83946,5.24238,8.42351,47.06613,7.18629,55.14738,45.75719,8.21644,8.12149,9.95037,50.17062,16.42196,7.10696,15.25353,50.85609,55.40325,2.4554,50.88419,51.14289,2.68096,12.37455,7.82049,41.30122,3.44532,4.91316,55.53776,49.4637,49.58135,8.83233,50.30427,49.36306,6.16587,46.89028,5.16143,18.99587,3.82792,4.49597,1.60799,3.18787,1.95121,24.16413,,,,,,,,,,,,,,,,,
