,Sequence_367,Sequence_366,Sequence_365,Sequence_364,Sequence_363,Sequence_362,Sequence_361,Sequence_360,Sequence_359,Sequence_358,Sequence_357,Sequence_356,Sequence_355,Sequence_354,Sequence_353,Sequence_352,Sequence_351,Sequence_350,Sequence_349,Sequence_348,Sequence_347,Sequence_346,Sequence_345,Sequence_344,Sequence_343,Sequence_342,Sequence_341,Sequence_340,Sequence_339,Sequence_338,Sequence_337,Sequence_336,Sequence_335,Sequence_334,Sequence_333,Sequence_332,Sequence_331,Sequence_330,Sequence_329,Sequence_328,Sequence_327,Sequence_326,Sequence_325,Sequence_324,Sequence_323,Sequence_322,Sequence_321,Sequence_320,Sequence_319,Sequence_318,Sequence_317,Sequence_316,Sequence_315,Sequence_314,Sequence_313,Sequence_312,Sequence_311,Sequence_310,Sequence_309,Sequence_308,Sequence_307,Sequence_306,Sequence_305,Sequence_304,Sequence_303,Sequence_302,Sequence_301,Sequence_300,Sequence_299,Sequence_298,Sequence_297,Sequence_296,Sequence_295,Sequence_294,Sequence_293,Sequence_292,Sequence_291,Sequence_290,Sequence_289,Sequence_288,Sequence_287,Sequence_286,Sequence_285,Sequence_284,Sequence_283,Sequence_282,Sequence_281,Sequence_280,Sequence_279,Sequence_278,Sequence_277,Sequence_276,Sequence_275,Sequence_274,Sequence_273,Sequence_272,Sequence_271,Sequence_270,Sequence_269,Sequence_268,Sequence_267,Sequence_266,Sequence_265,Sequence_264,Sequence_263,Sequence_262,Sequence_261,Sequence_260,Sequence_259,Sequence_258,Sequence_257,Sequence_256,Sequence_255,Sequence_254,Sequence_253,Sequence_252,Sequence_251,Sequence_250,Sequence_249,Sequence_248,Sequence_247,Sequence_246,Sequence_245,Sequence_244,Sequence_243,Sequence_242,Sequence_241,Sequence_240,Sequence_239,Sequence_238,Sequence_237,Sequence_236,Sequence_235,Sequence_234,Sequence_233,Sequence_232,Sequence_231,Sequence_230,Sequence_229,Sequence_228,Sequence_227,Sequence_226,Sequence_225,Sequence_224,Sequence_223,Sequence_222,Sequence_221,Sequence_220,Sequence_219,Sequence_218,Sequence_217,Sequence_216,Sequence_215,Sequence_214,Sequence_213,Sequence_212,Sequence_211,Sequence_210,Sequence_209,Sequence_208,Sequence_207,Sequence_206,Sequence_205,Sequence_204,Sequence_203,Sequence_202,Sequence_201,Sequence_200,Sequence_199,Sequence_198,Sequence_197,Sequence_196,Sequence_195,Sequence_194,Sequence_193,Sequence_192,Sequence_191,Sequence_190,Sequence_189,Sequence_188,Sequence_187,Sequence_186,Sequence_185,Sequence_184,Sequence_183,Sequence_182,Sequence_181,Sequence_180,Sequence_179,Sequence_178,Sequence_177,Sequence_176,Sequence_175,Sequence_174,Sequence_173,Sequence_172,Sequence_171,Sequence_170,Sequence_169,Sequence_168,Sequence_167,Sequence_166,Sequence_165,Sequence_164,Sequence_163,Sequence_162,Sequence_161,Sequence_160,Sequence_159,Sequence_158,Sequence_157,Sequence_156,Sequence_155,Sequence_154,Sequence_153,Sequence_152,Sequence_151,Sequence_150,Sequence_149,Sequence_148,Sequence_147,Sequence_146,Sequence_145,Sequence_144,Sequence_143,Sequence_142,Sequence_141,Sequence_140,Sequence_139,Sequence_138,Sequence_137,Sequence_136,Sequence_135,Sequence_134,Sequence_133,Sequence_132,Sequence_131,Sequence_130,Sequence_129,Sequence_128,Sequence_127,Sequence_126,Sequence_125,Sequence_124,Sequence_123,Sequence_122,Sequence_121,Sequence_120,Sequence_119,Sequence_118,Sequence_117,Sequence_116,Sequence_115,Sequence_114,Sequence_113,Sequence_112,Sequence_111,Sequence_110,Sequence_109,Sequence_108,Sequence_107,Sequence_106,Sequence_105,Sequence_104,Sequence_103,Sequence_102,Sequence_101,Sequence_100,Sequence_99,Sequence_98,Sequence_97,Sequence_96,Sequence_95,Sequence_94,Sequence_93,Sequence_92,Sequence_91,Sequence_90,Sequence_89,Sequence_88,Sequence_87,Sequence_86,Sequence_85,Sequence_84,Sequence_83,Sequence_82,Sequence_81,Sequence_80,Sequence_79,Sequence_78,Sequence_77,Sequence_76,Sequence_75,Sequence_74,Sequence_73,Sequence_72,Sequence_71,Sequence_70,Sequence_69,Sequence_68,Sequence_67,Sequence_66,Sequence_65,Sequence_64,Sequence_63,Sequence_62,Sequence_61,Sequence_60,Sequence_59,Sequence_58,Sequence_57,Sequence_56,Sequence_55,Sequence_54,Sequence_53,Sequence_52,Sequence_51,Sequence_50,Sequence_49,Sequence_48,Sequence_47,Sequence_46,Sequence_45,Sequence_44,Sequence_43,Sequence_42,Sequence_41,Sequence_40,Sequence_39,Sequence_38,Sequence_37,Sequence_36,Sequence_35,Sequence_34,Sequence_33,Sequence_32,Sequence_31,Sequence_30,Sequence_29,Sequence_28,Sequence_27,Sequence_26,Sequence_25,Sequence_24,Sequence_23,Sequence_22,Sequence_21,Sequence_20,Sequence_19,Sequence_18,Sequence_17,Sequence_16,Sequence_15,Sequence_14,Sequence_13,Sequence_12,Sequence_11,Sequence_10,Sequence_9,Sequence_8,Sequence_7,Sequence_6,Sequence_5,Sequence_4,Sequence_3,Sequence_2
Sequence_226,52.58771637,13.50309575,9.66041192,4.0736966,7.5793801,3.75274269,9.97936739,6.42227366,6.11854402,47.46724424,4.05567448,3.85888358,4.10711367,5.2727514,8.39214015,3.50899244,7.3039734,7.63791854,4.50467312,8.49791206,7.39301764,5.07823604,7.38429768,5.04287632,2.33971211,45.55085231,6.2004835,9.88532028,11.86782038,7.80607546,50.09918137,7.09397502,15.81417317,6.32788477,14.93580511,4.32724882,7.7483784,11.87243555,8.99742377,14.12194972,9.27265878,10.12921622,49.2524117,5.16960267,3.19266197,4.42927253,50.21521792,4.77587716,6.36027329,5.4031741,13.78954439,13.82710616,5.06539294,18.70692899,8.55900268,6.88804389,38.66433024,50.79518942,13.86221693,3.32032842,51.37539136,46.08701756,4.8577052,2.49413139,12.73222542,14.30032706,45.03807521,6.69583735,3.97675035,51.63337293,21.31981052,3.90286801,0.77569187,45.56827551,7.84118495,4.94438943,4.96708794,14.25607379,10.55342327,6.04306775,3.49986566,47.9561496,6.56329623,49.7088289,46.63703977,45.74683897,7.3693688,10.07224286,47.60475329,5.64935322,7.69211218,8.79974642,6.27026324,5.63034623,3.02325513,51.94250175,4.00923421,7.42340348,15.8021961,3.78052308,50.91920371,3.95695316,7.26344405,9.96814345,8.98333889,5.44464037,3.53217472,4.50302121,47.58459185,12.64975551,5.47558398,12.27517354,6.72851682,50.18414747,3.80149184,52.83701923,2.86507952,5.9506412,12.03410654,49.04692045,9.78612038,4.1831803,46.21112162,9.02961099,42.63422425,11.20254618,8.55238484,5.37490423,8.09912857,7.50518949,48.88187669,46.5461532,55.3093899,16.9967223,5.97877157,2.48859159,8.12575222,12.26198448,5.17373508,4.7468953,18.42291816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_225,9.86892691,52.56045502,4.71737843,6.99365127,4.12905747,2.79291183,49.17478532,3.11970476,4.24556802,3.68139153,4.1324198,4.26711668,4.78377878,46.13752027,3.78578385,3.94015942,2.68994574,3.81409976,33.70593881,54.92813533,9.26317715,47.93139325,30.7369926,40.89311951,2.68784725,3.52542212,6.90760546,5.93964385,3.09290211,4.00458689,47.98201859,4.48741544,57.33510579,2.48056536,8.59049571,4.35134833,47.66361372,57.12530696,56.78986944,47.32660475,46.8781889,6.1997711,47.33257471,5.90762959,3.21662006,3.86835641,6.37908747,3.92098641,5.77920538,5.28279068,48.86364654,41.47011808,48.66516248,47.17141362,49.291769,48.69066772,50.1035377,50.34857824,45.11623954,12.05463669,43.49454574,6.8804556,7.22399849,2.89979879,54.29942807,48.88554763,45.86977545,3.90730895,6.40369151,50.03484546,2.43095607,2.7902431,3.47881197,5.48320961,2.30933965,4.12912963,45.29816243,43.91544739,42.72053498,6.63646588,6.68762963,44.97122226,29.15888821,44.27526916,46.19235636,41.79527456,7.8059194,11.53253671,5.26633543,47.20212844,5.48488547,1.69235432,1.58257198,2.80588568,4.93862196,3.10415723,5.75172677,8.1024594,46.68282921,4.26359906,3.81395842,5.1556154,45.14373538,43.13186105,10.01862036,8.36263089,13.59301402,4.66759448,38.91349974,4.75925726,49.48683289,4.26117869,4.65700182,3.04042398,8.33801018,3.38427556,48.76344407,3.67665534,45.45568271,44.96727911,48.35848212,3.85170364,4.79234046,6.6041088,41.26107564,48.94363879,46.92864004,45.84977387,48.82134561,47.7379031,4.86698505,6.57053861,4.99717322,3.14073696,7.15311356,7.13519396,51.29852184,50.84648012,5.04725199,24.52608456,47.50528546,12.14764602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_224,52.40903803,7.7123091,49.68911613,52.94009099,3.70834514,4.55663242,7.10286104,51.75877101,55.27767326,50.93329715,53.58409586,6.14731924,51.86589635,6.85413828,48.80374755,50.00908086,48.10794035,51.35514312,52.8045362,54.76041865,50.36784695,54.51233602,52.21999897,52.42122308,53.60608889,50.71291509,49.2607535,48.89316995,52.26214386,53.85446362,9.97755636,51.07946064,5.83303167,5.42810145,10.0744212,53.93661607,8.5833196,8.26396774,7.68796293,9.3967771,9.11407419,32.45261896,4.79268083,51.95440168,54.28804304,53.95306025,52.36986763,52.97191994,6.97041956,38.96952267,6.43387728,5.79198321,52.23219804,3.99094336,10.0597826,47.12171282,8.8801012,8.0045532,7.54193688,52.27868335,51.16373007,10.99104,52.07959175,50.8876479,6.20840689,11.58234361,8.29135199,52.85776369,50.7168408,7.5883624,53.64318745,50.31747074,54.0270718,3.51187761,53.73869602,51.5787307,8.34361198,10.88768627,3.51424632,9.61285791,10.23955021,8.60501968,49.76377213,52.60142804,7.19181377,5.38100665,52.56869285,5.30482708,3.89330142,52.26401519,50.37330594,6.69318357,62.65432824,53.53096593,52.49990281,55.24410059,51.37593795,52.92956058,4.61561776,12.61717676,49.35235221,52.48816053,7.12886385,5.72451378,49.80726307,52.02044658,7.84069072,6.04389831,51.7887208,47.65702376,5.53058585,47.93376673,6.31526614,55.62160436,53.41868408,53.687735,53.97702185,52.04874076,5.97178809,4.01103885,51.34938309,51.71371544,6.30604333,46.93323305,10.29618936,5.93702391,5.25412007,54.04376377,53.03092361,13.16459818,48.69519662,52.02015464,4.64525787,50.8662411,60.59302921,55.94025954,52.78285662,8.57787248,49.68251277,54.48643366,52.20483315,54.40489709,49.5196629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_223,49.30667971,8.40367518,47.1408048,48.23609361,4.19812453,36.38362808,8.67289364,45.56881917,15.87179524,44.75161795,5.78912098,39.70252612,35.84769667,5.88065062,7.86888442,47.46603642,7.54472103,6.88600506,46.79711115,53.197736,5.02679523,40.85310046,32.48068873,26.54703686,50.81116282,48.87921723,6.74345479,43.388443,50.26079774,36.47821765,3.11966025,47.85331727,56.35096226,49.97551822,49.42893947,22.88438183,3.27443804,25.99289468,55.87724613,3.71034524,11.83527801,8.85017494,4.63949246,49.78977385,51.54899718,50.09971359,10.16500556,11.79402535,7.53935291,48.3515932,4.06819282,8.15928964,3.16667685,5.45031745,5.24953316,8.09004318,5.10872446,4.55834866,8.24508584,4.72581143,9.40560697,7.40493145,47.89877991,5.19751847,3.90676304,3.22467742,5.04490186,49.2602823,51.21975756,9.05489769,50.93263157,43.13906818,50.30960782,41.07102226,44.33156065,7.70361145,7.51209738,7.05420182,10.72871068,8.06413061,47.12315359,7.26150172,6.5244854,5.03579685,9.15267313,5.05103748,51.94572807,48.43103709,5.84246007,13.95492441,38.45158867,44.47088865,25.82352729,48.52627513,42.81036573,51.2665734,47.13773541,55.55755364,6.70518299,3.77026686,8.74739501,4.89539367,6.52169436,7.26275072,44.59069965,47.39140441,7.61379698,43.79506522,15.32777517,47.46478301,52.50907517,16.56044221,48.47686712,54.60953079,8.04861746,8.65171692,53.16384104,5.57214548,8.83433058,13.85543298,4.03143547,13.03823502,42.91998474,48.15229252,7.6401453,8.52261622,8.48526934,36.37452638,7.82687071,8.54666486,47.83288039,47.26436778,18.26726186,43.74050474,48.14286974,47.11922028,9.38449384,15.28534298,3.75312712,49.78818089,54.49524614,49.43934919,47.80429993,51.7777161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_222,7.35859061,45.62353919,2.11534197,4.25722416,2.65414393,4.06342657,47.2195144,5.53809224,4.93246232,4.10000092,2.85711556,2.17691377,2.51352225,2.84894497,3.34202344,4.50461449,2.78708428,5.54019662,2.11186964,4.11948958,2.63894056,2.23994268,3.22675625,2.0142666,2.52040911,3.72941783,2.96869976,4.59780816,2.60169765,1.33873934,50.58875715,3.67660783,2.5498624,4.54761617,42.72392434,3.56240776,47.65902706,55.4108465,4.03508533,3.42816547,6.09495088,3.04986452,49.76453153,1.49604275,3.28524676,6.10839577,3.60706667,7.95014545,3.66583006,7.79990359,49.22666729,8.26764834,4.15598146,50.07275213,52.16367018,5.00236474,5.26387792,7.56353212,47.43781048,2.16425679,3.90628527,4.17751568,9.90637937,3.79497559,57.90527657,48.15462086,4.1460519,7.28037347,2.93052577,50.66651953,2.3318469,2.83585137,2.94608432,4.75394618,2.00032702,0.97747758,7.49066816,47.5696337,47.01274583,4.76509107,3.55041846,6.3550773,46.3004054,44.89706706,49.56081942,49.31482793,6.58119226,10.40797581,2.81240207,5.03510957,1.49186946,2.84353952,1.73446381,2.71722938,2.22486404,1.80020532,6.67172257,4.29687674,45.62405658,4.03771193,20.09256726,5.27405316,45.76696477,43.68720218,10.10570853,4.21037264,8.02947237,2.59543483,4.83900175,35.86313564,2.04974962,2.08406068,3.73698369,3.35340957,2.12821662,2.33781868,10.14675466,1.11647856,4.89410769,49.4250473,3.74065961,16.69006023,3.89270194,3.94655159,46.97998775,42.60741168,45.64235932,2.96401159,3.81737711,6.42341764,37.13214375,7.47601259,52.99649782,3.07455414,2.53460606,2.94360095,2.9780387,34.30582829,2.65014687,5.79266336,52.75105784,3.76718113,3.64997467,54.57040499,6.46204458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_221,14.28221599,55.5336399,6.08941778,56.19183801,2.19117295,49.26939928,57.30004897,5.46325342,52.38570736,3.69489984,4.86854529,3.52484675,37.77716553,54.11502084,8.04302231,38.591135,4.98506199,4.86283783,15.29575741,49.92525375,52.46406921,19.66965372,3.67340233,53.51793083,6.87669097,7.1865888,4.01435597,56.9542443,57.92360742,46.88250798,55.52332828,53.17323108,59.0013842,3.4877703,56.72341763,53.55659074,16.20869465,4.58964306,22.9485943,54.53408231,3.9320021,2.33355078,53.31598962,11.11927105,4.93848136,12.79436587,52.01243195,57.07837544,3.46111394,3.19808213,7.9989761,56.06187945,11.73114835,58.5057876,13.6880784,54.48731255,53.66056519,13.13787695,15.26281315,53.28649986,6.83553763,52.69000398,13.50547245,40.82015575,2.64111782,9.38515679,46.68717692,3.39297011,3.21527022,5.91507231,56.48341464,26.9662766,56.82833214,6.1925355,6.98838667,49.70738838,9.86484491,14.2580254,54.65398197,55.73319377,76.42139433,5.50927946,57.93544151,53.99766272,55.71741149,6.29432201,55.29560642,50.6596794,6.75839294,13.74286414,51.59453443,51.20578601,48.49971616,55.0435813,42.7149801,12.30816739,2.40753754,55.23199627,50.86231514,53.44710129,53.34323797,26.34852452,56.00272432,54.16013947,2.45508258,50.50375852,11.9123537,46.78085162,4.87583397,45.054875,55.35654301,4.32700953,5.51186671,26.63732356,50.87623463,5.15567376,3.21152405,5.372392,42.52324781,6.75838422,50.94166283,54.84657234,4.78064642,50.81713519,50.8442415,5.54265133,12.51864986,43.66573886,4.49991227,51.5166589,3.62280828,2.76770308,56.65960963,53.19323072,5.33837732,43.69304084,13.07216251,4.10665308,10.98912411,53.96230221,12.2456346,17.30854691,53.10512171,56.53414788,55.11050166,50.57488711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_220,6.07347704,49.14989348,4.874195,9.93128048,5.18614508,3.14400793,24.88883143,14.21879654,46.71445203,48.01724465,3.24427019,2.57102135,2.71099025,1.12279894,44.10922344,44.5635974,45.37589265,50.8428156,1.66666025,2.79382178,6.22626615,1.44861295,1.91144881,2.13840417,7.91111524,5.5624645,4.02990627,23.75467522,48.19944548,2.38152883,7.29329971,45.73272378,54.55413433,7.8892681,10.62789458,4.24592806,4.99190079,56.85427515,56.35038542,8.46661377,6.34124542,46.57024203,47.75783341,10.22806566,52.67773926,8.46015983,14.79371688,5.09809976,38.8939076,10.33540784,6.21992693,8.10375362,6.94768611,3.23361547,10.0480678,43.16251284,7.63369204,5.19046007,4.7642322,2.13567031,4.28006841,3.43056647,47.09791179,3.08800023,9.42199896,8.54507539,3.66580875,11.33209115,9.8496864,17.08383854,2.98869922,31.77978918,9.12607532,2.7551819,5.63135953,5.19309766,6.22546443,6.33680886,33.50498202,8.6115135,4.71173879,2.54003343,4.74651042,6.78333655,8.29478444,5.75725325,48.94294493,35.74455398,6.24632475,5.19758332,12.7174144,11.02663999,47.62142353,5.89291388,4.04931603,9.72625242,4.16724163,3.93863501,7.70053037,42.45494216,5.70542856,49.17633143,49.15472446,4.37416215,41.07472206,7.25059325,3.28969472,3.07336582,49.44569173,15.5297115,2.85312179,9.00731194,13.28141789,21.31971917,3.01635209,15.52767769,3.3348444,5.32302705,3.9212409,3.41789569,7.0006867,5.00435077,3.08380499,45.88337135,9.204301,4.49656591,8.81942179,1.4859356,1.39685808,11.26898649,42.83251002,44.13275984,6.69669394,43.52393864,8.89762742,4.94068392,7.60381299,10.1275805,4.44687919,2.97560596,55.50568976,49.57847385,46.16192093,6.59442794,7.3741805,4.93365561,5.25949738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_219,51.89891832,53.72641387,4.69622238,16.73216746,1.75789201,2.62685869,51.87655166,5.35319113,51.40746091,46.21713797,3.69311239,2.58663442,2.09220723,2.13964067,5.12989179,8.4609461,4.61224218,27.2786318,2.03285135,4.78957605,3.36484218,3.02312606,1.62710476,3.39238256,5.55642888,3.99047882,4.2765018,5.40076398,49.27629809,2.91471145,8.07262841,42.83261986,7.98897978,40.83227556,51.57726603,3.2417977,10.16794188,56.27473723,7.40813159,4.64305778,45.84748166,4.31974736,6.48579987,4.57882286,6.2077147,52.94363144,41.91797171,12.12519398,10.52176613,43.90199776,8.66111011,7.19801037,7.25702811,4.86598608,5.85249572,47.08983736,7.39029819,6.2690326,5.46936671,4.04551404,6.96903797,3.60728282,10.45877465,2.92563361,5.33135022,8.06050694,4.99149822,51.33847987,5.77479786,52.71278014,49.62284184,5.92103025,52.11098937,37.2717271,5.24782113,4.87529502,3.2864266,5.16670855,9.36891686,5.0861909,2.85196174,5.12323102,9.01012347,5.23681324,8.52097037,5.16095653,2.63869733,4.36861989,5.91358988,4.76984637,4.45323548,32.05190284,6.21060172,6.41423786,2.4230171,56.24879991,46.25803997,7.18882331,51.1571529,3.70461148,4.21707469,3.75751129,45.80859939,7.1918284,43.37468807,16.19423864,1.99099233,1.73915894,3.99807863,53.20980332,51.39453984,49.48729073,3.65910168,10.70694525,3.02965491,52.54151582,2.53630506,4.11772941,3.02875518,5.46835659,2.74001445,5.40161302,3.46580825,3.56179759,6.88722386,4.90072366,6.81692445,1.78473132,1.80234939,4.04282638,4.53336923,2.359209,51.81623836,39.1369086,44.83492175,2.21403479,2.62469143,4.70051304,4.04378081,5.69971535,57.83771989,4.40161179,45.90907118,8.64764971,6.06163607,3.64587483,47.87754153,2.44068699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_218,6.49279472,21.79067953,4.25046128,4.36142378,3.23341933,6.64947759,17.51626922,4.48773039,5.16361464,4.54359313,5.12093857,2.01478929,3.02514182,11.02699511,5.58879823,4.38407177,4.97183055,7.39075295,2.12681909,3.33246032,5.11869895,2.89663604,3.13979507,1.550478,3.88134502,5.45603037,2.94670637,3.23774455,6.50924245,3.45328474,46.79483896,4.61500032,6.62901051,3.56148707,12.71866277,2.76533138,17.63920748,14.1697857,9.14017926,46.73866885,45.41269252,2.61913318,49.42161766,2.5990006,3.00484611,3.80936606,31.57596151,4.26462291,4.60956936,4.43859984,47.91339147,9.86449145,42.58657491,49.67489344,48.27149969,6.44554907,49.55917285,47.43985927,47.2389393,2.61683906,46.08624978,5.26175221,5.05565739,3.13897498,48.62097273,47.78683645,49.24915889,6.4695256,3.63123332,48.84763195,9.32623145,3.08532326,5.91245335,13.72917982,3.09344744,6.49442506,10.74976662,40.5395025,9.14971369,8.59949254,3.74933582,10.21952228,44.84051639,46.4425454,48.56084193,44.57114834,2.81993082,2.96097184,48.82376258,6.51304942,4.67001861,34.4804931,2.98950637,4.59623804,0.93302324,4.46269298,2.63651981,4.98853171,11.58288875,4.43132385,21.65802975,4.39049486,11.69045823,49.00431707,4.69335245,5.77461335,2.36383759,4.0998833,4.7888213,6.77881853,8.59341376,3.54956765,4.85781303,9.08989988,5.51835338,3.54227674,24.74545456,6.48220189,49.1448895,49.85612285,49.17074879,4.21402687,2.69896405,7.38368723,6.13729142,9.89605073,7.61132329,3.35234363,2.01575527,46.33004052,7.54194582,5.24779872,12.78835262,4.14124362,4.55554824,4.9744838,3.27975678,45.06971086,5.09641251,1.81648607,8.91324028,4.69836707,5.40709159,49.66754149,43.76634362,2.30008859,25.9706568,39.34040844,3.82478045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_217,6.59254248,8.20114741,5.30682141,3.2191464,21.69535413,4.22409443,8.3724187,2.19323663,7.57778729,6.00498445,2.7767149,4.86739528,4.09507116,6.58216453,47.91103696,8.42830368,7.76706004,6.96445259,3.95146089,4.72090906,8.14719673,1.82806638,6.5585096,1.86706525,2.8955214,7.21169291,9.2347829,12.33775773,7.00012486,5.90978818,39.68397147,4.17066908,9.63454827,3.46151021,6.62254043,3.2096497,17.75765632,52.66082156,20.43468586,48.18745054,7.46373691,7.38549409,47.22786816,42.78559668,3.68310342,2.0199922,18.50692917,4.25709628,4.35487742,6.15390127,12.59796132,10.71693297,14.18164207,7.90095734,47.35188648,5.52724432,52.88810437,10.63726214,46.43640208,1.9838299,43.42608387,43.00895345,16.81002698,2.97563591,54.93415423,12.43929074,6.91601637,8.00533073,5.33594907,46.54752128,12.77652156,7.72782744,6.15723317,4.44074209,5.19644523,6.26995525,17.37874493,45.84740444,5.98250249,44.43899807,3.51148464,25.67102849,47.07097644,28.41480999,43.9194832,39.22994228,3.88749338,5.04134438,39.2970955,6.23927133,3.36328311,7.32456611,9.39293758,7.74370007,1.83172701,6.54403092,3.74261714,7.06794819,4.48020542,8.6764054,37.04470266,9.0468185,7.91596445,5.88847973,6.08480845,5.36215793,2.20212192,8.75930575,46.5614815,8.23529466,4.47607584,48.67637647,3.88421543,9.0797357,5.58272723,43.13540205,3.01377627,3.54303434,38.77642965,4.22945239,21.36523017,3.37345987,5.56324485,9.80362411,32.46396321,7.98069593,8.40465839,4.29663113,2.99455207,47.69478523,35.39651208,24.50918848,52.43753087,?,7.26772242,3.12153104,8.64891151,48.02537929,9.77816025,3.08043373,8.00314196,2.90657332,8.73073596,49.93872154,6.31564953,4.61622097,56.74201856,2.52941734,4.47994654,5.33143978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
