,Sequence_231,Sequence_230,Sequence_229,Sequence_228,Sequence_227,Sequence_226,Sequence_225,Sequence_224,Sequence_223,Sequence_222,Sequence_221,Sequence_220,Sequence_219,Sequence_218,Sequence_217,Sequence_216,Sequence_215,Sequence_214,Sequence_213,Sequence_212,Sequence_211,Sequence_210,Sequence_209,Sequence_208,Sequence_207,Sequence_206,Sequence_205,Sequence_204,Sequence_203,Sequence_202,Sequence_201,Sequence_200,Sequence_199,Sequence_198,Sequence_197,Sequence_196,Sequence_195,Sequence_194,Sequence_193,Sequence_192,Sequence_191,Sequence_190,Sequence_189,Sequence_188,Sequence_187,Sequence_186,Sequence_185,Sequence_184,Sequence_183,Sequence_182,Sequence_181,Sequence_180,Sequence_179,Sequence_178,Sequence_177,Sequence_176,Sequence_175,Sequence_174,Sequence_173,Sequence_172,Sequence_171,Sequence_170,Sequence_169,Sequence_168,Sequence_167,Sequence_166,Sequence_165,Sequence_164,Sequence_163,Sequence_162,Sequence_161,Sequence_160,Sequence_159,Sequence_158,Sequence_157,Sequence_156,Sequence_155,Sequence_154,Sequence_153,Sequence_152,Sequence_151,Sequence_150,Sequence_149,Sequence_148,Sequence_147,Sequence_146,Sequence_145,Sequence_144,Sequence_143,Sequence_142,Sequence_141,Sequence_140,Sequence_139,Sequence_138,Sequence_137,Sequence_136,Sequence_135,Sequence_134,Sequence_133,Sequence_132,Sequence_131,Sequence_130,Sequence_129,Sequence_128,Sequence_127,Sequence_126,Sequence_125,Sequence_124,Sequence_123,Sequence_122,Sequence_121,Sequence_120,Sequence_119,Sequence_118,Sequence_117,Sequence_116,Sequence_115,Sequence_114,Sequence_113,Sequence_112,Sequence_111,Sequence_110,Sequence_109,Sequence_108,Sequence_107,Sequence_106,Sequence_105,Sequence_104,Sequence_103,Sequence_102,Sequence_101,Sequence_100,Sequence_99,Sequence_98,Sequence_97,Sequence_96,Sequence_95,Sequence_94,Sequence_93,Sequence_92,Sequence_91,Sequence_90,Sequence_89,Sequence_88,Sequence_87,Sequence_86,Sequence_85,Sequence_84,Sequence_83,Sequence_82,Sequence_81,Sequence_80,Sequence_79,Sequence_78,Sequence_77,Sequence_76,Sequence_75,Sequence_74,Sequence_73,Sequence_72,Sequence_71,Sequence_70,Sequence_69,Sequence_68,Sequence_67,Sequence_66,Sequence_65,Sequence_64,Sequence_63,Sequence_62,Sequence_61,Sequence_60,Sequence_59,Sequence_58,Sequence_57,Sequence_56,Sequence_55,Sequence_54,Sequence_53,Sequence_52,Sequence_51,Sequence_50,Sequence_49,Sequence_48,Sequence_47,Sequence_46,Sequence_45,Sequence_44,Sequence_43,Sequence_42,Sequence_41,Sequence_40,Sequence_39,Sequence_38,Sequence_37,Sequence_36,Sequence_35,Sequence_34,Sequence_33,Sequence_32,Sequence_31,Sequence_30,Sequence_29,Sequence_28,Sequence_27,Sequence_26,Sequence_25,Sequence_24,Sequence_23,Sequence_22,Sequence_21,Sequence_20,Sequence_19,Sequence_18,Sequence_17,Sequence_16,Sequence_15,Sequence_14,Sequence_13,Sequence_12,Sequence_11,Sequence_10,Sequence_9,Sequence_8,Sequence_7,Sequence_6,Sequence_5,Sequence_4,Sequence_3,Sequence_2
Sequence_198,5.49429208,2.36353793,56.89618884,51.93579,2.14848614,4.03258279,3.44624851,6.4421276,2.36899155,49.54188128,57.43287396,43.29598043,54.71955934,54.15272191,4.72714719,5.20625692,5.20625692,8.30963398,47.79850642,5.04565831,12.60497746,9.60300428,1.82803075,2.10751032,55.68900047,10.76994686,52.65945202,6.10802354,46.75715947,7.99571391,57.87151576,3.31475511,3.82295453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_197,7.5599333,4.61930483,57.60977267,9.35619686,53.84950386,56.70177407,54.51126972,48.04044469,5.51809245,52.49404219,56.93614919,41.26350201,7.93337814,55.72698918,3.91106926,5.41155791,6.37481313,54.74721907,13.61228843,14.90496478,55.37226439,6.64648986,55.69930754,57.06284602,53.47891784,11.01007912,56.02934611,2.82109002,30.865407,1.52201348,11.41484247,0.67276198,0.31475982,4.12995874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_196,5.74634193,43.91100488,45.86567158,46.17912453,6.21187077,4.43817678,3.35825532,5.58169099,56.47278145,5.6518052,3.59358027,5.01084371,49.17699367,45.97105425,55.81335178,3.7560778,4.82289572,41.78942602,3.92342155,44.67873664,47.63207071,13.81899997,2.34339366,3.38662923,4.05103896,49.76437222,3.44414164,2.47577909,6.66443357,57.20979284,3.25236919,56.08886007,56.2088478,56.32008006,56.61178534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_195,19.60021248,54.8836361,55.40121928,3.38695147,4.26808255,48.53021792,4.10986197,49.69575871,55.51669042,55.25928503,56.54933646,5.63689611,53.4863324,55.86562777,55.08685968,4.05081163,4.64689054,54.11035648,41.99541752,51.6358736,55.2428006,57.1606372,32.16473692,38.18684752,55.19357012,11.89074782,48.61730206,7.74292615,3.20246863,6.33473207,7.45182467,56.06155945,50.68147942,35.74742439,51.25350091,14.24569421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_194,9.65567549,4.0200532,3.2144335,46.74527551,3.53824425,3.56952432,3.48787446,2.31526273,40.90512897,2.48579257,5.07211318,1.99062958,6.91975048,42.45026101,8.95046403,5.21025201,48.64485144,50.00684462,54.61628626,4.00506131,55.01454779,2.38432596,7.76100585,3.96236846,3.59709535,5.85837606,11.6937939,43.09260617,5.16444196,18.17947471,44.46034094,24.46978472,27.10910021,6.50260377,28.95177655,6.59445509,53.70794397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_193,9.65567549,4.07136172,3.12483722,46.67985564,3.53337592,6.12057716,2.84530157,3.30740689,38.40436435,2.46114671,5.32066986,2.80676469,6.53593529,41.01591265,8.95046403,4.86621715,49.11740895,49.6487478,54.61628626,4.01837159,54.98372917,3.33492314,6.81613701,3.45719828,3.59169014,5.78058943,91.29837475,43.27751226,2.66957989,18.24950695,44.16884341,24.3220987,27.01529234,6.50260377,28.88996525,5.94087211,53.73861592,0.04849754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_192,5.54804337,56.35388745,55.40333458,8.22231686,6.02523855,53.58800682,7.06214343,2.49152791,8.16863587,3.53886506,55.26863221,8.19738874,4.426748,56.12700122,12.4413257,3.1446604,4.40934202,56.38037871,5.69113108,5.58906752,51.71965384,5.35579036,6.18128564,3.06421121,5.048001,7.19541703,4.88376166,5.68293019,6.47567491,4.8943375,10.29218858,6.25193954,6.14156093,7.57573925,6.21173793,51.20032288,13.15684876,3.68942223,4.70648155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_191,5.54804337,56.35388745,55.40333458,8.22231686,6.02523855,53.58800682,7.06214343,2.49152791,8.16863587,3.53886506,55.26863221,8.19738874,4.426748,56.12700122,12.4413257,3.1446604,4.40934202,56.38037871,5.69113108,5.58906752,51.71965384,5.35579036,6.18128564,3.06421121,5.048001,7.19541703,4.88376166,5.68293019,6.47567491,4.8943375,10.29218858,6.25193954,6.14156093,7.57573925,6.21173793,51.20032288,11.6592925,3.68942223,4.70648155,0.05451154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_190,12.76006944,6.30627348,18.12273472,8.39831054,3.88820599,4.95037609,4.36563411,6.67949247,10.47882343,5.8500545,12.11469348,5.13076748,57.6071665,52.96269171,8.58849185,4.23777147,45.75840195,50.18657209,55.60152337,3.34085202,52.22411555,44.32327396,3.87071595,4.21467278,4.26360833,5.04568824,4.11913215,14.34939473,47.04832941,51.62853031,52.38231413,18.28333648,18.97403783,10.03292694,19.23199183,4.80075358,64.07485086,4.70257272,4.49022962,4.23942208,4.23942208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_189,14.31152042,37.73053436,38.25070288,4.56118558,3.00701228,3.91021446,3.36126244,3.86238552,9.29092752,5.30171734,34.70624947,5.02822388,6.49838486,52.56198799,14.48794009,1.57677164,2.26761229,50.49858146,57.54814157,3.75926309,16.16413144,54.58707347,2.99486956,2.33099363,4.72294324,4.77873622,5.05756778,10.40321591,9.95155622,22.22420987,52.29810376,15.4254188,15.84952408,4.72853828,16.04212144,5.09223513,11.81645099,4.59292534,4.30536444,2.85563744,2.85563744,0.65850169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_188,13.62403721,32.51586263,34.08505362,11.13157092,17.27959526,6.20881284,5.84390801,4.69315098,24.13996924,5.57895171,2.64390863,2.30543867,48.1777255,47.97560331,8.24313091,5.91186612,5.80326839,5.80834055,50.23946971,11.47798036,50.92379039,4.47527307,9.9567434,9.55777197,44.98360652,12.21770123,11.17262482,9.73662593,47.1197743,3.84547481,46.79711122,4.77048306,3.70025101,8.28922586,3.49076014,10.32747758,51.57638585,50.83583394,50.69508374,48.62834257,48.18147644,53.04059615,48.39905205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_187,4.32411614,2.54141355,2.98342289,48.3600895,6.41044835,54.85054112,3.50302893,3.50008459,5.29167686,2.62385348,55.76724905,4.76009215,43.15831116,6.0434161,5.58634213,2.68691606,3.66403157,33.90262076,4.90421781,7.17458938,51.82766895,10.62142314,2.45869376,4.30393038,2.93536405,10.32431881,49.10348234,3.00482578,5.34138783,7.67904012,56.21560506,6.64671634,6.82966163,4.00012528,6.48833029,3.91794522,32.71961542,18.71473518,19.23807177,5.36856511,5.36856511,6.19381762,2.6437951,37.58132681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_186,12.42209941,41.7979583,41.21760599,7.31271113,5.93434192,9.11737868,2.5153523,8.78009581,8.44002298,8.67843418,8.66487597,3.36993048,12.20610709,47.47431883,3.84969756,3.11840502,4.89735394,44.081181,50.42939968,3.40509315,48.15414831,5.40213171,7.68287889,7.27042911,48.65161449,5.22085496,10.66183955,12.1723011,7.06242148,5.77422025,52.13286203,5.108983,5.48867788,7.31943253,5.4409625,8.98255117,7.37931416,4.59891539,4.39860149,5.98426037,5.98426037,2.75805558,2.23395913,7.69653534,5.71459204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_185,6.33679718,42.24757996,43.34427817,25.6465724,7.63446607,3.52408227,6.42785365,3.3898907,54.63567829,2.72644194,4.13506286,3.0892679,8.32673886,47.99278037,55.78666235,11.34191642,16.12495278,50.01711554,4.58984028,17.03397417,47.55874937,5.40065707,4.01732514,5.22650859,2.9939758,4.4419645,2.65464662,54.01079462,8.56795878,19.67104199,13.36010661,54.07747893,53.3891532,8.86301623,53.06599918,4.83280821,10.55735116,5.09522074,7.20382016,3.07764981,3.07764981,3.97763297,2.97703252,3.62077653,3.89544611,6.28559803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_184,55.74445222,4.42231157,54.55590564,53.54411282,53.86730152,53.8087631,10.12807259,55.18032643,3.16346591,3.30131935,59.40543053,55.83094004,51.80157128,55.12599144,1.78538276,6.11132085,3.60268328,5.54049885,50.86633323,53.55427758,55.9738053,54.29577154,6.24608052,54.60576111,4.50799026,51.57786685,50.77710216,52.49689798,54.20130975,59.98576949,54.72017736,57.52428329,57.03062879,56.6178672,54.38952911,10.94067758,56.87776831,52.97664415,53.06677674,55.98740225,55.98740225,52.51557206,53.33549129,54.96234449,10.12008894,53.87483418,59.98208963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_183,6.18365007,47.3366921,47.2440256,4.99530022,5.1407152,6.64271102,5.11821838,45.59279592,50.66980027,45.08948913,44.90691682,4.58520592,2.70738764,49.71308648,52.40009255,2.37552737,3.28487773,50.97833631,50.53152817,9.81636762,50.14493563,9.53537625,3.18963911,4.04123581,47.15714291,8.87328086,3.14173151,52.26200603,7.67863682,55.20936367,47.3478139,54.95997709,54.67413294,52.37339838,54.65134396,4.32427975,8.84872011,43.50947511,44.26833511,7.44641978,7.44641978,7.51524145,2.57372738,42.96181718,51.07643941,6.32803864,6.18142672,44.14740844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_182,5.13204154,37.98392633,41.69807973,2.65332936,3.8388997,4.59034144,5.33386847,7.07600041,51.77295826,26.03564742,29.03982633,2.63496131,3.15655802,45.33757529,2.80703747,2.1558731,2.90101116,48.96365461,4.42801432,3.84356217,3.48421077,43.14101926,3.26071099,3.78308775,41.99586943,4.11749787,2.44078858,52.1741112,5.68998401,54.7261184,12.00480398,54.84072174,54.53340227,5.08700242,54.50761902,4.67444119,8.85257317,5.1026092,5.03522394,5.56575903,5.56575903,5.24074491,2.31878375,18.69320629,49.39584274,4.54761617,3.0350123,37.40725087,0.32641887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_181,15.51848655,7.66734392,13.28899206,2.526104,3.04305315,3.12529653,3.99962495,5.07388517,50.52993928,3.78516689,5.68577533,6.33541494,2.83156491,16.93700799,12.05781413,1.98166707,2.27233215,49.85618548,4.63675521,4.31313384,48.92488991,7.86399114,2.10906377,1.73097301,26.25019148,5.16548266,2.22623202,52.61171597,4.5170326,54.32576374,47.90632332,53.4872881,53.37483255,4.99572902,53.33301316,47.42021186,44.0355489,5.78874777,5.55844215,7.35121136,6.92022916,4.82449972,2.98197021,47.78441322,5.79734419,1.93526004,4.31363463,1.92204732,2.8634542,2.14789642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_180,53.47066363,2.37589431,6.743114,48.13542951,9.17970097,4.93437507,9.61339362,6.36965362,55.51046306,2.77742735,3.63008464,41.23825311,4.24387643,42.58452195,4.91755231,42.72057462,47.23647749,49.57372304,49.15736781,45.96497792,47.21643468,5.01633886,3.58815162,4.17230244,4.21943404,5.72468271,6.70200633,55.78428885,47.85092243,14.57975396,44.33563969,4.30623494,3.47090994,93.45283123,3.05495349,4.30243114,54.52267701,8.5844893,7.32902725,4.52206661,4.52206661,53.05894326,53.55884111,8.86991138,52.54179839,4.18081197,4.31668373,4.47864042,6.44838944,4.56888434,5.04065416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_179,53.72979516,1.99105936,4.71691211,48.35055645,9.53279817,3.95368086,10.18865556,6.88315425,55.53011888,2.63019945,4.33924798,41.07471863,6.62258149,40.74368242,4.79073747,42.67259386,44.86064101,48.16927451,48.99449755,3.50573779,46.94057729,5.41224337,2.54037076,3.94553577,3.45530939,8.52150844,6.28057638,55.71002674,49.0768115,14.62991529,46.10941498,4.97436063,4.40216422,52.98536713,3.84531428,4.69792041,54.86689539,7.00638356,5.72862265,5.8017753,5.8017753,52.75594954,52.68093504,13.24955761,52.66296479,4.8660458,5.45267922,4.44101643,44.86403028,5.28120907,5.5396226,0.18874883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_178,53.70478699,2.37589431,6.743114,48.54443852,9.17970097,4.93437507,9.61339362,6.36965362,55.51046306,2.77742735,3.63008464,41.23825311,4.24387643,42.50516294,4.91755231,42.72057462,47.23647749,49.7829858,49.51918392,6.06226544,47.17323059,5.01633886,3.58815162,4.17230244,4.21943404,5.11451726,6.42526675,55.78428885,48.20458868,14.11348082,44.33563969,4.58107548,3.61031366,93.45283123,3.12402633,4.30243114,54.94983008,6.48502646,5.19009688,4.59163656,4.59163656,53.1363846,53.55884111,9.16164029,52.75874184,4.79324287,4.31668373,4.53734813,6.44838944,4.56888434,5.18457093,0.06177503,0.12391897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_177,55.87484324,4.90230132,55.0977219,53.40323892,53.94997481,54.33141287,53.42429753,55.374501,2.94869454,4.37455866,56.21326856,56.29883895,18.99861237,55.46844173,1.96479256,8.13518833,4.21183898,5.64516715,51.13960291,53.6436046,57.37556422,54.61184551,7.21828236,54.31902188,4.77829484,51.83917214,51.13406068,51.12418116,54.23708369,2.72960988,54.0132773,54.02479984,7.15864318,55.11421753,3.03771895,10.90044264,53.47623815,53.05007246,53.1245983,48.94719012,48.94719012,52.83677429,52.96115236,64.70503445,12.17070945,53.60877662,8.53207882,0.46349077,41.86102553,37.76883463,3.07139576,2.71673312,3.05919327,2.74152496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_176,3.77794929,57.01236342,56.78556563,51.3526915,26.83033243,56.42194829,24.89368985,5.53030252,3.7925947,3.48078771,73.3287699,33.92118871,52.44266246,54.54709974,4.45368925,37.5090974,37.5090974,7.75588253,47.98626058,4.52742557,55.35002276,4.48702407,54.09575228,57.8153929,55.23104995,5.27775569,53.21285756,5.94660453,44.2051567,6.51637006,58.25124164,5.40467367,5.72145703,3.20629291,5.91653996,57.43882622,56.05613017,5.77328409,5.77328409,12.89160726,12.89160726,8.16884975,9.70963795,4.12465655,3.01553208,8.81181567,54.6594755,54.91294396,52.97405121,51.93885054,49.72332748,54.95782781,55.25275553,54.95782781,54.83284664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_175,12.82504673,47.29112932,46.65398651,54.92406455,3.67927542,2.11788961,26.62772449,2.88976481,57.26000407,3.66331144,54.18273459,8.23144369,6.78619492,54.28930515,57.36621135,44.65864067,45.63962096,52.04933895,3.15164004,54.46049247,55.77228541,3.08683492,7.39134021,4.79894682,4.84352998,50.28254042,5.01972411,6.96113246,8.35309107,12.01785032,5.18370226,18.11096385,17.87535792,56.71491059,11.22872531,52.39053415,13.27406064,9.30105618,12.86910411,5.22540706,5.95981183,44.59176906,4.63033147,49.72927058,4.86403853,46.82250283,1.9179796,52.68112174,39.40906286,4.27342441,51.62803211,50.78472819,50.60747907,50.78472819,51.44313456,58.38734842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_174,9.90378047,57.49188036,57.5050563,10.92547909,53.38037328,55.26333584,7.14504695,43.97852161,12.07182523,54.86878864,56.81957009,50.73416056,4.15920317,56.98745633,16.02760715,14.33543281,16.32753556,56.9872326,9.36565056,7.30499334,56.48490879,13.75742769,54.34312649,53.05710051,54.59611016,8.88915527,55.02429651,5.7574135,11.10158937,2.16939661,17.54534874,5.12594662,3.8128114,13.00554983,3.80969222,6.82186597,8.98063349,7.24483794,7.48512504,4.20145973,4.20145973,9.44797329,7.433405,7.76189068,16.010851,4.67761964,7.97774345,54.13165985,52.61532652,6.35356054,50.99209532,50.61494406,51.34788119,51.0329738,10.65682454,11.67726363,13.86520182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_173,9.90378047,57.49188036,57.5050563,11.04979498,53.38037328,55.26333584,7.14504695,43.97852161,12.07182523,54.86878864,56.81957009,50.73416056,4.95149139,56.98745633,16.02760715,14.33543281,16.32753556,56.9872326,9.36565056,7.30499334,56.48490879,13.75742769,54.34312649,53.05710051,54.59611016,12.45513326,55.02429651,5.7574135,11.39648699,2.16939661,17.54534874,5.12594662,3.8128114,13.00554983,3.80969222,4.95986371,8.73070516,8.24475424,8.47626371,4.31009165,4.31009165,9.44797329,7.433405,7.69965349,16.010851,4.48541457,7.7303817,54.13165985,52.61532652,6.35356054,51.94281577,50.61494406,51.34788119,51.0329738,10.65682454,11.67726363,13.86503516,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
