,Sequence_285,Sequence_284,Sequence_283,Sequence_282,Sequence_281,Sequence_280,Sequence_279,Sequence_278,Sequence_277,Sequence_276,Sequence_275,Sequence_274,Sequence_273,Sequence_272,Sequence_271,Sequence_270,Sequence_269,Sequence_268,Sequence_267,Sequence_266,Sequence_265,Sequence_264,Sequence_263,Sequence_262,Sequence_261,Sequence_260,Sequence_259,Sequence_258,Sequence_257,Sequence_256,Sequence_255,Sequence_254,Sequence_253,Sequence_252,Sequence_251,Sequence_250,Sequence_249,Sequence_248,Sequence_247,Sequence_246,Sequence_245,Sequence_244,Sequence_243,Sequence_242,Sequence_241,Sequence_240,Sequence_239,Sequence_238,Sequence_237,Sequence_236,Sequence_235,Sequence_234,Sequence_233,Sequence_232,Sequence_231,Sequence_230,Sequence_229,Sequence_228,Sequence_227,Sequence_226,Sequence_225,Sequence_224,Sequence_223,Sequence_222,Sequence_221,Sequence_220,Sequence_219,Sequence_218,Sequence_217,Sequence_216,Sequence_215,Sequence_214,Sequence_213,Sequence_212,Sequence_211,Sequence_210,Sequence_209,Sequence_208,Sequence_207,Sequence_206,Sequence_205,Sequence_204,Sequence_203,Sequence_202,Sequence_201,Sequence_200,Sequence_199,Sequence_198,Sequence_197,Sequence_196,Sequence_195,Sequence_194,Sequence_193,Sequence_192,Sequence_191,Sequence_190,Sequence_189,Sequence_188,Sequence_187,Sequence_186,Sequence_185,Sequence_184,Sequence_183,Sequence_182,Sequence_181,Sequence_180,Sequence_179,Sequence_178,Sequence_177,Sequence_176,Sequence_175,Sequence_174,Sequence_173,Sequence_172,Sequence_171,Sequence_170,Sequence_169,Sequence_168,Sequence_167,Sequence_166,Sequence_165,Sequence_164,Sequence_163,Sequence_162,Sequence_161,Sequence_160,Sequence_159,Sequence_158,Sequence_157,Sequence_156,Sequence_155,Sequence_154,Sequence_153,Sequence_152,Sequence_151,Sequence_150,Sequence_149,Sequence_148,Sequence_147,Sequence_146,Sequence_145,Sequence_144,Sequence_143,Sequence_142,Sequence_141,Sequence_140,Sequence_139,Sequence_138,Sequence_137,Sequence_136,Sequence_135,Sequence_134,Sequence_133,Sequence_132,Sequence_131,Sequence_130,Sequence_129,Sequence_128,Sequence_127,Sequence_126,Sequence_125,Sequence_124,Sequence_123,Sequence_122,Sequence_121,Sequence_120,Sequence_119,Sequence_118,Sequence_117,Sequence_116,Sequence_115,Sequence_114,Sequence_113,Sequence_112,Sequence_111,Sequence_110,Sequence_109,Sequence_108,Sequence_107,Sequence_106,Sequence_105,Sequence_104,Sequence_103,Sequence_102,Sequence_101,Sequence_100,Sequence_99,Sequence_98,Sequence_97,Sequence_96,Sequence_95,Sequence_94,Sequence_93,Sequence_92,Sequence_91,Sequence_90,Sequence_89,Sequence_88,Sequence_87,Sequence_86,Sequence_85,Sequence_84,Sequence_83,Sequence_82,Sequence_81,Sequence_80,Sequence_79,Sequence_78,Sequence_77,Sequence_76,Sequence_75,Sequence_74,Sequence_73,Sequence_72,Sequence_71,Sequence_70,Sequence_69,Sequence_68,Sequence_67,Sequence_66,Sequence_65,Sequence_64,Sequence_63,Sequence_62,Sequence_61,Sequence_60,Sequence_59,Sequence_58,Sequence_57,Sequence_56,Sequence_55,Sequence_54,Sequence_53,Sequence_52,Sequence_51,Sequence_50,Sequence_49,Sequence_48,Sequence_47,Sequence_46,Sequence_45,Sequence_44,Sequence_43,Sequence_42,Sequence_41,Sequence_40,Sequence_39,Sequence_38,Sequence_37,Sequence_36,Sequence_35,Sequence_34,Sequence_33,Sequence_32,Sequence_31,Sequence_30,Sequence_29,Sequence_28,Sequence_27,Sequence_26,Sequence_25,Sequence_24,Sequence_23,Sequence_22,Sequence_21,Sequence_20,Sequence_19,Sequence_18,Sequence_17,Sequence_16,Sequence_15,Sequence_14,Sequence_13,Sequence_12,Sequence_11,Sequence_10,Sequence_9,Sequence_8,Sequence_7,Sequence_6,Sequence_5,Sequence_4,Sequence_3,Sequence_2
Sequence_258,51.3738949,50.89747991,28.52444447,51.63769558,28.52444447,20.95347966,46.98288731,51.68194368,49.68740478,3.45791737,29.65450788,40.51174506,33.69102318,1.66308418,4.03808454,52.39301743,46.23161657,15.06598295,6.53808367,20.95347966,28.52444447,20.95347966,52.73033208,20.95347966,50.16582556,47.02523033,0.25839458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_257,47.37862926,3.3663013,44.94049047,2.79953302,43.21882014,43.16310706,3.53174097,3.3252231,3.29683257,0.51523583,4.19469917,3.95671755,34.53721633,4.1281857,38.03026807,47.22485081,48.57223776,7.54041932,40.66207976,42.88662636,42.45489814,42.36249694,48.59511189,40.94031847,3.3663013,3.14785065,2.76994108,49.17504081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_256,10.20166224,5.48247549,1.60245061,2.11884974,1.3896841,1.4252505,52.66911089,51.76755501,48.82617408,53.07652821,42.72500915,40.76998798,6.6529981,20.28060115,51.77544291,4.61361983,18.05801332,7.58392579,49.43486993,1.50165265,1.48341859,1.5206785,1.32466289,1.60558092,5.21645726,14.5783874,4.3396885,51.90483497,46.01153625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_255,10.20166224,6.89926481,1.85738397,1.50848534,1.59317123,1.63957965,52.66911089,51.99354143,2.50355896,50.6077554,42.72500915,40.76998798,6.6529981,17.63986853,51.77584312,2.10328261,18.05801332,49.25796217,53.05019115,1.73532762,1.70529561,1.75417684,1.10607277,1.85857498,6.27288704,11.13736151,3.0181412,54.38199568,46.59832296,0.04934949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_254,52.98302169,11.15661398,3.5211287,2.43949004,3.5576242,3.57356219,51.10339873,52.47621662,3.8576795,3.90370121,15.85908699,3.8576795,5.33155615,14.73194567,7.79714154,3.4194841,51.91608799,12.73424931,52.4144776,3.73054417,3.96436473,3.94510111,3.90377539,3.5061584,8.92762002,8.43446237,4.98358562,48.97896983,48.02735811,7.63317106,3.40438778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_253,52.98302169,11.4018108,58.49141205,1.95766716,8.4110849,6.85782484,51.10339873,52.47621662,3.8576795,3.90370121,15.85908699,3.8576795,3.41749353,14.73194567,6.38562199,3.4194841,52.41492159,11.88297627,52.4144776,7.63367393,61.4667236,67.50288452,53.18795442,49.82768413,9.10119328,47.28095379,4.98358562,48.97896983,4.39985576,46.69090907,4.4948838,0.05984802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_252,50.16649415,47.70425233,45.36232459,1.09417093,45.36232459,45.48330609,33.96142364,37.79503952,1.77161832,1.35825597,2.55103593,3.89301669,1.86660424,12.56827333,2.22611224,3.49705156,42.55290179,4.02070746,45.95411174,45.48330609,45.36232459,45.48330609,48.93947119,45.48330609,45.73399892,1.8920266,47.75801665,48.61305275,1.97624059,49.21118874,6.04866305,6.89204862,6.89204862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_251,4.68942425,49.46067097,3.73454805,50.94014427,3.73454805,4.69123137,3.7603117,5.39930399,55.12478663,49.85945291,51.41257168,52.78656203,53.66331543,5.28808301,52.9281806,53.50507118,53.47114183,47.5677353,1.38971544,4.69123137,3.73454805,4.69123137,2.03373684,4.69123137,49.46067097,50.11952978,7.12739894,5.34385091,46.57460991,50.78964967,52.47618805,53.52711383,53.52711383,48.72634591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_250,4.54492264,51.08284115,50.38926223,43.92993282,52.14164263,52.35087627,0.87185808,1.24592518,2.23863898,1.69672511,3.60413927,3.2691415,9.66991791,61.9500756,51.60501935,7.64319969,49.76708548,51.72411714,3.4527368,52.35087627,52.14164263,52.35087627,4.26005287,52.06087562,51.08284115,10.57917084,3.16242155,3.4860525,3.00876773,6.61710233,6.61710233,51.22748811,52.12228093,24.25243643,4.50263371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_249,49.80616936,49.32094388,50.06499292,3.50756039,49.00022086,48.65720748,45.73739977,47.92724075,2.35886488,3.93827336,21.96785402,26.23041585,6.07245654,53.20392177,1.91476001,53.71927633,22.46488803,1.81300145,3.14557247,48.65720748,49.00022086,48.65720748,50.81971144,47.81399466,49.32094388,3.52589821,2.75041235,3.18458279,2.97275417,3.87395013,3.87395013,11.32746605,38.74844462,2.38096505,61.33309433,4.07942211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_248,5.56681281,50.58300727,6.7586188,48.81257624,52.39282296,52.66838916,1.08254785,1.11872748,0.72144356,34.07335229,48.80545643,49.0452536,2.52974483,57.81021513,51.10007766,1.20153127,2.93098624,51.54167514,0.88671377,52.66838916,52.39282296,52.66838916,3.1783824,52.66838916,50.58300727,50.36955695,43.82234161,47.77023307,44.10767345,51.26488772,51.26488772,51.15458304,51.15458304,3.00165819,0.88623434,1.17785312,2.42689236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_247,49.67424508,8.92196179,48.24857061,2.24645297,39.18327753,34.7426105,45.75040509,47.94363133,2.66493893,4.80987848,16.85022508,19.50640232,55.54448706,52.88940589,0.46221991,48.78181858,42.12572711,0.7661539,3.14557247,37.35093084,38.62303252,35.74956751,5.52564463,33.22859652,8.92196179,2.75925921,1.71827615,1.69494188,5.74633931,4.87965957,4.87965957,5.80569211,5.0718918,1.51152042,61.33309433,50.70787293,1.90892669,50.80210666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_246,45.30445615,2.39153339,50.83910356,2.28457153,50.83910356,50.28478379,51.13700766,50.91589205,4.85186055,5.0410377,5.74216098,5.58004131,2.15860872,55.29186739,48.92788021,5.90523668,44.12911836,5.65922355,50.82523613,50.28478379,50.83910356,50.28478379,4.21917628,50.28478379,2.39153339,49.30145353,51.45659025,51.54740253,3.8931626,2.13968844,3.52397214,47.12496112,47.12496112,3.13762536,52.59995546,51.95930426,51.15120263,52.7797191,50.15246253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_245,45.30445615,2.13766843,50.08431463,1.65564956,50.08431463,49.63733536,51.13700766,49.7630149,4.85186055,5.0410377,5.74216098,5.58004131,2.15860872,55.40368799,48.92788021,6.72209263,44.12911836,5.46309554,49.49402475,49.63733536,50.08431463,49.63733536,4.90330367,49.63733536,2.13766843,47.84436387,52.47955907,52.42417625,3.8467701,2.58948563,3.9689285,46.34077689,46.34077689,2.37495665,51.63632398,51.95930426,51.15120263,52.7797191,50.15246253,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_244,45.30445615,2.13766843,48.96164796,2.8137277,48.96164796,48.72145337,51.13700766,49.7630149,4.85186055,5.0410377,5.74216098,5.58004131,2.15860872,55.40368799,48.92788021,6.72209263,44.12911836,5.46309554,49.49402475,48.72145337,48.96164796,48.72145337,6.51220927,48.72145337,2.10289921,48.30217951,51.43968231,51.51111737,3.8467701,3.62080669,5.12174789,46.43629887,44.75238369,2.66997901,51.63632398,51.95930426,51.15120263,52.7797191,50.15246253,0.000001,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_243,53.5130396,45.77817091,1.92894195,48.586818,2.30579609,2.46578711,53.39835786,5.10015262,50.85986499,48.89560745,52.44311444,53.29600908,4.66901014,7.72761263,50.72399362,51.35583353,2.8758975,8.84085532,52.41695724,2.46578711,2.30579609,2.46578711,48.74969621,2.46578711,43.60864359,47.39692335,45.10061567,6.11107457,49.18708212,9.75135746,23.48258499,50.27654232,50.27654232,45.84487438,6.38670747,51.18908368,50.06729398,8.06690995,51.5686262,13.14393551,44.48343588,12.29675455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_242,5.56681281,51.0966326,7.30887261,48.81257624,52.13537101,52.39254915,1.08254785,1.11872748,0.72144356,34.07335229,48.80545643,49.0452536,3.74349489,57.81021513,52.21178919,1.20153127,34.11515997,52.33193012,0.88671377,52.39254915,52.13537101,52.39254915,3.79054637,52.23494137,51.0966326,45.55905842,43.82234161,47.77023307,10.78012757,4.76178829,4.76178829,50.85380466,50.7032384,3.00165819,0.88623434,1.65733269,2.49350041,0.000001,51.41036621,52.7797191,52.7797191,52.7797191,8.06690995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_241,5.56681281,49.6845456,5.92049769,47.20443597,51.10863287,51.40512128,1.08254785,1.78054076,1.22304312,40.12233633,48.80545643,49.0452536,3.74349489,56.88267751,51.75976571,1.70952987,34.11515997,49.71551605,2.66532935,51.40512128,51.10863287,51.40512128,4.42410345,51.29262668,49.6845456,43.5397626,50.80658702,51.50105197,4.65168541,3.75404097,5.27871286,49.94441728,49.80399946,4.52017338,3.27006422,1.65733269,2.49350041,0.000001,51.41036621,4.94328836,4.60756024,4.60756024,7.3302995,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_240,5.56681281,49.6845456,5.09610331,2.89856686,?,50.3674917,1.08254785,1.78054076,1.22304312,40.12233633,48.80545643,49.0452536,3.74349489,56.88267751,51.75976571,1.70952987,34.11515997,49.71551605,2.66532935,50.3674917,?,50.3674917,3.98190518,50.11161914,49.14663403,42.31144653,50.47410806,51.23004923,4.65168541,3.53100708,4.66934764,49.37666789,49.4052207,8.7213113,3.27006422,1.65733269,2.49350041,0.000001,51.41036621,4.94328836,4.60756024,6.0051637,7.02432656,0.000001,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_239,26.38791625,2.5105913,6.90933174,1.58745256,6.90933174,49.76487293,49.15323562,48.5904488,1.44664553,3.72964344,3.26096038,3.83292303,3.12812121,55.84994618,2.37639292,2.39098992,12.54035047,2.35509772,50.01485006,49.76487293,6.90933174,49.76487293,1.88892034,49.76487293,2.37726603,41.11965283,49.21304885,50.04350047,49.52484233,2.72748271,2.16571391,43.97730216,5.21608013,3.33643365,51.61394524,50.78310642,1.95577007,60.94652029,2.58449599,1.89711064,2.11892835,2.82775674,6.9894109,60.94652029,49.7629007,4.36940155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_238,60.83742126,59.54023895,10.38319825,58.38364623,57.51201754,57.8782044,61.25789157,61.5773446,56.30733828,59.37328513,58.94750218,21.81513022,3.42067805,15.84747891,58.95071535,57.75297677,60.62624234,59.10249957,59.58520997,57.8782044,57.51201754,57.8782044,55.20494494,57.8782044,59.25202569,60.41194882,23.78524439,25.54501762,59.85994902,52.7671222,6.14052822,1.73057115,1.77228426,58.13023074,59.73612556,60.47543911,59.41096624,8.78925863,59.13639637,50.49015602,56.59938771,56.15536848,59.11892805,8.78925863,60.35546104,58.50908078,56.82080785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_237,50.23932422,47.64144266,4.63811638,52.49343162,50.15379364,49.3079821,43.66821884,51.45215229,49.80950674,1.8682661,47.88607187,49.09183133,1.50596567,1.57661975,49.98569035,51.03386856,1.68393464,44.34717188,5.8138051,49.3079821,50.15379364,49.3079821,50.64788635,49.3079821,47.64144266,50.54009827,1.42914078,1.42638584,51.06374675,48.07557972,49.64975697,50.69467721,50.69467721,49.71939017,5.29836939,3.25671487,39.23410378,4.72136739,47.85096072,49.12228046,50.75111845,50.75111845,3.04181629,4.72136739,8.50372936,8.50372936,47.82881912,9.24658062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_236,13.18226717,0.07313141,46.65770321,6.96856155,3.84144186,4.38234954,48.44117681,7.03045027,47.99033125,46.83644063,7.14635182,9.74027543,57.40649589,56.1301216,41.09366895,23.26987427,45.95129754,3.89304071,33.82212791,5.33756945,4.40915811,4.99676448,6.77335705,4.18592414,0.07313141,39.09533727,50.15404176,50.89747991,3.47902483,5.95335186,7.56454145,46.72761242,47.43820013,47.70425233,49.46067097,51.40870239,49.58589259,50.58300727,42.45602945,2.39153339,2.13766843,2.13766843,45.77817091,51.46317066,49.91432251,49.91432251,2.5105913,59.54023895,47.64144266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_235,11.4026691,0.07694581,3.68777761,2.98525333,2.46149447,2.76054826,48.44117681,7.03045027,47.99033125,46.83644063,4.61191285,7.96215774,68.43961511,56.8283643,36.98147522,23.26987427,48.28185491,3.2133272,33.82212791,3.29306602,2.6641781,3.00357261,6.15275982,2.81017272,0.07694581,36.5886173,50.15404176,50.89747991,38.59244143,6.28470226,7.87786638,46.81136583,47.45612322,47.70425233,49.46067097,51.11525785,48.95611143,52.07296052,39.85379447,2.39153339,2.13766843,2.13766843,48.91564729,52.00214606,50.66268223,50.66268223,2.5105913,59.68228209,49.33054903,0.16594591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
