,Sequence_221,Sequence_220,Sequence_219,Sequence_218,Sequence_217,Sequence_216,Sequence_215,Sequence_214,Sequence_213,Sequence_212,Sequence_211,Sequence_210,Sequence_209,Sequence_208,Sequence_207,Sequence_206,Sequence_205,Sequence_204,Sequence_203,Sequence_202,Sequence_201,Sequence_200,Sequence_199,Sequence_198,Sequence_197,Sequence_196,Sequence_195,Sequence_194,Sequence_193,Sequence_192,Sequence_191,Sequence_190,Sequence_189,Sequence_188,Sequence_187,Sequence_186,Sequence_185,Sequence_184,Sequence_183,Sequence_182,Sequence_181,Sequence_180,Sequence_179,Sequence_178,Sequence_177,Sequence_176,Sequence_175,Sequence_174,Sequence_173,Sequence_172,Sequence_171,Sequence_170,Sequence_169,Sequence_168,Sequence_167,Sequence_166,Sequence_165,Sequence_164,Sequence_163,Sequence_162,Sequence_161,Sequence_160,Sequence_159,Sequence_158,Sequence_157,Sequence_156,Sequence_155,Sequence_154,Sequence_153,Sequence_152,Sequence_151,Sequence_150,Sequence_149,Sequence_148,Sequence_147,Sequence_146,Sequence_145,Sequence_144,Sequence_143,Sequence_142,Sequence_141,Sequence_140,Sequence_139,Sequence_138,Sequence_137,Sequence_136,Sequence_135,Sequence_134,Sequence_133,Sequence_132,Sequence_131,Sequence_130,Sequence_129,Sequence_128,Sequence_127,Sequence_126,Sequence_125,Sequence_124,Sequence_123,Sequence_122,Sequence_121,Sequence_120,Sequence_119,Sequence_118,Sequence_117,Sequence_116,Sequence_115,Sequence_114,Sequence_113,Sequence_112,Sequence_111,Sequence_110,Sequence_109,Sequence_108,Sequence_107,Sequence_106,Sequence_105,Sequence_104,Sequence_103,Sequence_102,Sequence_101,Sequence_100,Sequence_99,Sequence_98,Sequence_97,Sequence_96,Sequence_95,Sequence_94,Sequence_93,Sequence_92,Sequence_91,Sequence_90,Sequence_89,Sequence_88,Sequence_87,Sequence_86,Sequence_85,Sequence_84,Sequence_83,Sequence_82,Sequence_81,Sequence_80,Sequence_79,Sequence_78,Sequence_77,Sequence_76,Sequence_75,Sequence_74,Sequence_73,Sequence_72,Sequence_71,Sequence_70,Sequence_69,Sequence_68,Sequence_67,Sequence_66,Sequence_65,Sequence_64,Sequence_63,Sequence_62,Sequence_61,Sequence_60,Sequence_59,Sequence_58,Sequence_57,Sequence_56,Sequence_55,Sequence_54,Sequence_53,Sequence_52,Sequence_51,Sequence_50,Sequence_49,Sequence_48,Sequence_47,Sequence_46,Sequence_45,Sequence_44,Sequence_43,Sequence_42,Sequence_41,Sequence_40,Sequence_39,Sequence_38,Sequence_37,Sequence_36,Sequence_35,Sequence_34,Sequence_33,Sequence_32,Sequence_31,Sequence_30,Sequence_29,Sequence_28,Sequence_27,Sequence_26,Sequence_25,Sequence_24,Sequence_23,Sequence_22,Sequence_21,Sequence_20,Sequence_19,Sequence_18,Sequence_17,Sequence_16,Sequence_15,Sequence_14,Sequence_13,Sequence_12,Sequence_11,Sequence_10,Sequence_9,Sequence_8,Sequence_7,Sequence_6,Sequence_5,Sequence_4,Sequence_3,Sequence_2
Sequence_24,2.08090828,51.69558762,3.71889948,2.62921529,2.11862633,2.39160968,57.59299099,8.75105461,9.53426481,51.55605823,5.33795317,4.88102929,46.26560634,48.27623862,46.42708635,15.22080319,50.1145257,42.87157702,58.1050894,1.36499984,2.59088248,56.7676632,8.10323244,4.04616292,2.02587904,55.68617019,15.94632351,59.8972368,38.91310496,1.66484902,51.97235974,4.77795837,6.16066871,5.97261517,5.61881452,5.92820681,5.35561005,1.17225502,4.19776256,16.92611971,42.56602661,47.37120354,53.18717143,52.38060833,47.98644919,4.27148014,47.84177187,46.15142066,43.11507394,50.14516505,47.71370855,47.37120354,50.61089774,58.44392673,47.68459616,5.13594537,49.24788519,50.35082545,4.86008793,58.3409484,58.02804033,4.61159698,57.83943787,1.77022198,7.63125655,1.60919279,9.53426481,10.85233299,7.55095324,5.33795317,4.86008793,5.35207184,51.93438926,56.33224995,49.25108759,51.17825969,0.62563839,0.52117457,0.36881538,6.32814846,58.14057394,58.46561918,58.3409484,11.12757399,19.39854254,1.59750583,0.42056647,0.58888,9.53426481,1.66255931,49.25739542,5.44608931,57.97639387,57.97639387,58.8246035,9.36652374,3.97929593,2.00344369,1.36499984,3.17769799,1.12520541,4.49898032,93.51825456,1.50015146,1.01020965,4.47705876,2.58008716,1.42609669,1.95004198,2.38696365,1.43346366,2.23880417,4.5819279,19.74793343,3.80155361,60.40042563,3.67281001,0.000001,0.15465143,0.72682757,0.15072661,0.98598138,43.770722,43.06141722,4.88252298,2.92329801,9.36652374,49.27677267,49.909472,5.02603784,7.17151804,57.14235611,56.93081299,4.88252298,9.08364295,3.71889948,51.77655488,58.09066006,2.31311149,2.85602831,4.49554104,44.36532822,57.1470183,57.51573779,58.1050894,48.61426501,60.03525294,8.75105461,9.08364295,46.2565907,8.16012327,47.49216584,2.73378619,48.55339303,51.69557022,11.1354283,9.36652374,9.36652374,9.36652374,9.36652374,9.36652374,9.36652374,9.36652374,9.36652374,9.36652374,9.36652374,3.09644974,9.36652374,9.36652374,9.36652374,9.36652374,9.36652374,5.43669981,45.01491145,4.88102929,1.53863357,5.44608931,9.36652374,9.36652374,50.00999273,47.47527658,47.24690535,3.85662088,5.26389472,11.69107014,2.13956978,1.50267509,5.55649687,51.97100099,5.84635612,57.60898798,46.46821836,1.91217185,53.58362523,5.39006471,15.55696687,57.41697021,,,,,,,,,,,,,,,,,,,,,,,
Sequence_23,1.55959228,48.67662937,3.58469568,2.56929518,1.56262064,2.38614311,55.90238283,6.03436274,6.99571424,48.90174521,3.84371999,4.54559965,47.18427776,48.27768213,46.68695241,35.61700133,50.78711693,43.51839127,56.83922813,1.13662772,3.48484038,55.41976493,8.80861755,2.02186681,1.91434375,5.96904457,8.67566712,59.08593682,8.82711367,1.76491152,51.37977657,3.39018589,5.15893834,6.55386179,5.24781441,6.24072948,4.10181435,1.00811092,4.72364916,9.10641137,43.50352577,27.5257622,51.35118236,50.17438584,16.92094669,4.64544812,48.16600098,46.59583114,44.54153893,46.33567116,17.21560753,27.5257622,50.46586209,58.39546047,47.36503535,4.92659048,17.68020225,47.28503032,2.0010048,57.12450034,56.20537804,4.99864515,55.88293829,1.29587232,4.68190054,2.19678046,6.99571424,8.49889246,6.98529249,3.84371999,2.0010048,4.98059062,51.61992672,55.22164068,48.51365549,50.93569276,0.98257591,0.94659638,0.80712476,6.45595001,56.89927794,57.25883017,57.12450034,11.04474494,10.03276481,1.69215683,0.79949873,1.14682733,6.99571424,1.60977657,48.6133008,4.95188672,13.36608603,13.36608603,57.42389967,7.82032003,3.64713103,1.65386558,1.13662772,1.49964788,1.28553381,4.87377959,13.71571213,1.52036619,1.353016,3.44636641,2.2811137,1.35220296,1.64246943,2.06134619,1.22991414,1.88526694,3.28169787,20.30880976,4.1578556,60.19507323,4.04837756,0.14287208,0.000001,0.61617405,0.30214151,1.15240729,44.69921083,44.01467821,4.77466569,17.84541225,7.82032003,49.35951843,49.17371754,5.37349364,11.75159813,55.43564635,55.100197,4.77466569,6.61340871,2.81625686,47.09366777,56.80947526,2.03813518,2.39754717,4.0250622,44.43715185,55.98078434,56.39987133,56.83728398,48.04464053,57.7268385,6.03436274,6.61340871,11.17896129,5.37122406,10.48643863,2.67000258,46.1268784,49.09315559,8.71627929,7.82032003,7.82032003,7.82032003,7.82032003,7.82032003,7.82032003,7.82032003,7.82032003,7.82032003,7.82032003,2.52746908,7.82032003,7.82032003,7.82032003,10.724685,7.82032003,3.53107552,45.47103016,4.54559965,3.30589709,4.95188672,7.82032003,7.82032003,51.72677749,1.89132691,47.76220195,2.71495345,3.7371885,8.29591153,1.7389144,1.74074517,4.53807243,51.62553738,6.35969759,56.50078127,46.77207682,1.96680939,50.3210713,4.52103561,16.39420684,55.98534534,0.15465143,,,,,,,,,,,,,,,,,,,,,,
Sequence_22,2.46421356,48.89844892,3.60997126,2.80049773,2.4436329,1.82258953,56.54835626,5.47348355,6.50983079,49.3875138,4.1330853,4.80965738,46.00863208,47.68402893,46.93229971,31.6694512,50.14090109,43.70309654,57.49380154,1.08167677,4.25802393,55.90740947,9.12957054,2.73730461,1.89770326,8.59492055,8.71562453,59.28055349,8.08300947,1.57636104,51.42183044,5.21771211,5.07369444,6.73654477,5.27497008,6.3203534,4.71527229,1.87842196,5.08241967,9.18157597,42.97943345,39.05486475,51.33333039,50.56704517,16.53186988,3.97426785,48.13493168,46.66270943,43.81078784,47.23357778,17.75602368,39.05486475,51.01533094,58.46540609,47.9159343,4.56693816,17.27429331,47.94832406,3.03790439,57.58507355,56.87037683,5.29139652,56.61341789,1.19697011,5.09954423,1.59743886,6.50983079,8.24407119,7.58107602,4.1330853,3.03790439,3.89412479,51.2890383,55.88772753,47.81141074,51.33466846,0.59757483,0.64728435,0.51256851,7.18224972,57.3845249,57.70454456,57.58507355,11.88902999,10.79030919,1.77728548,1.06818207,1.03001002,6.50983079,1.34820419,49.58965326,5.21433337,57.68153256,57.68153256,58.08547425,7.58302794,3.77964737,1.59839431,1.08167677,1.42210889,1.35884019,5.15801946,57.6992368,1.4427472,0.83880622,3.4733006,2.33053538,1.85571555,1.84766993,2.13208322,1.17905428,2.41821101,3.31086077,20.59715731,4.35378398,60.42111893,4.24164698,0.13954612,0.30214151,0.71765826,0.000001,1.11243456,43.80239155,43.55109252,5.46256894,3.1796284,7.58302794,48.81766331,49.74185335,5.65060022,7.25782159,56.11347707,55.84500966,5.46256894,6.1283909,2.87378826,48.11736558,57.40742546,2.10285305,2.39616725,4.53651127,47.63544994,56.64743554,57.01246786,57.48533807,48.89982378,58.29510965,5.47348355,6.1283909,11.05313969,4.77897626,9.69357324,2.73196942,47.34644203,49.56365201,8.85223878,7.58302794,7.58302794,7.58302794,7.58302794,7.58302794,7.58302794,7.58302794,7.58302794,7.58302794,7.58302794,2.58396496,7.58302794,7.58302794,7.58302794,10.49330134,7.58302794,3.5750205,45.27188862,4.80965738,1.92290524,5.21433337,7.58302794,7.58302794,49.21475118,46.63625103,47.41214986,3.83994713,4.35470161,7.95894157,2.41516344,1.74376191,5.5256379,51.14815353,7.16289326,57.02383158,46.86289783,2.06100562,50.89142828,4.2047588,17.2628822,56.53412639,0.15072661,0.30214151,,,,,,,,,,,,,,,,,,,,,
Sequence_21,4.3041498,6.21494452,3.18978217,1.35679962,2.08377146,1.40385493,10.18420873,9.47446444,9.98814962,8.90410749,4.16523157,2.24254894,46.10002281,17.84676518,47.32085822,3.98825893,50.56621743,44.11972225,58.57885156,1.70116565,1.10213666,57.22122456,11.05151538,2.32969488,1.71274129,3.45806836,3.45027517,59.97528678,5.49547585,1.12208416,50.85300847,26.08627879,6.41882901,6.27433523,2.7123647,6.46248793,3.1110391,1.60121597,3.75098014,6.41156765,2.38389861,9.71702335,6.33652365,10.29220022,6.96327711,4.04583545,6.91909026,46.61362345,1.17060074,10.42460445,8.90296824,9.71702335,52.11349187,58.37510293,50.18566192,3.24327598,6.14910907,10.39741689,2.47734409,57.83181169,12.3140312,4.29555513,8.62428284,2.05332303,7.79147512,3.51743908,9.98814962,5.63922788,7.43876862,4.16523157,2.47734409,6.31501443,52.25531174,57.25167562,9.24387926,52.10669163,1.33181989,0.87055924,0.7099726,9.58836895,57.69439951,57.90919886,57.83181169,15.59050685,4.45566095,1.10783454,1.03799,0.91743563,9.98814962,1.6018205,51.47713166,2.21303182,5.99227995,5.99227995,59.08138241,5.42634511,2.63519361,2.13554803,1.70116565,2.37665983,0.72854878,4.20159875,58.98013125,1.64975397,1.53265438,5.57662323,3.37481249,2.61166179,2.43456362,3.431066,1.66859685,1.75515729,5.15317411,13.20291783,3.36540423,60.63067331,3.29063705,0.57215,0.55160696,0.60633864,0.69945575,0.63677057,44.01230354,4.07946695,49.20334453,21.15988223,5.42634511,43.17196843,51.4082414,4.75884175,37.70884761,13.19191232,9.22270994,49.20334453,9.65905812,5.02078433,6.19581796,58.62057135,3.21894933,3.30591335,1.0894297,44.51479312,57.89416254,58.13147408,58.72208869,50.47875527,6.26976627,9.47446444,9.65905812,4.66714459,9.13042568,13.50827038,1.73442065,46.5147591,8.40541451,5.70663506,5.42634511,5.42634511,5.42634511,5.42634511,5.42634511,5.42634511,5.42634511,5.42634511,5.42634511,5.42634511,4.38734237,5.42634511,5.42634511,5.42634511,10.2562915,5.42634511,4.16388102,2.68639206,2.24254894,3.52034776,2.21303182,5.42634511,5.42634511,49.10866135,46.58339655,3.10513836,3.48442456,5.92951765,5.14706147,3.96978354,1.55111171,7.40879895,51.94126397,7.00307941,58.35164881,47.14284081,1.37178235,7.11305757,6.6109439,12.65796895,57.02834853,0.39853094,0.55160696,0.69945575,,,,,,,,,,,,,,,,,,,,
Sequence_20,3.38792966,50.48749651,4.72176133,2.07971961,3.09247324,1.94542964,57.90184893,10.30409591,10.88429646,51.12044012,4.58156468,4.58638867,47.16674562,9.17373571,48.53286189,5.89219269,49.90980294,45.8177421,58.36815882,2.51882033,2.2358147,57.72228924,8.53680754,3.47644557,3.05958151,5.84383344,3.55192869,59.73607005,12.20592281,1.96243662,51.46063342,41.80627748,5.27164824,5.49489891,5.23514111,5.21270239,2.45770528,3.28748868,3.66420979,14.09722348,3.07870779,48.34032636,50.00895355,52.24310713,9.9428968,3.9899633,4.39565395,47.81935146,2.41497666,50.4526407,48.71952265,48.34032636,50.6454121,58.44558795,48.99154273,3.14594822,7.52733369,50.59081713,3.91670734,57.17389475,57.2366872,4.03927899,57.59076454,2.85605882,6.4770256,3.12218851,10.88429646,6.28224656,6.58160812,4.58156468,3.91670734,3.80825481,51.26810214,57.48295885,4.70800357,52.44365535,1.60432816,0.96627219,1.13693615,8.84506057,57.62787502,57.25120509,57.17389475,15.03689921,4.2487855,1.2444709,2.334048,1.71269583,10.88429646,2.93394105,52.11951084,4.96262244,7.18885509,7.18885509,58.88244919,5.95934262,3.02524935,2.74142989,2.51882033,4.50031841,1.17096297,3.99263398,58.13065723,2.45965543,2.68042838,4.80533638,2.8284204,2.19596125,2.00169033,3.22476078,2.05803982,2.07645451,4.64487826,8.21467938,4.26233043,60.6667544,4.16562497,0.88306616,0.84804449,0.18031647,0.97157537,0.9916618,45.91179766,7.54945406,49.30479026,25.5148744,5.95934262,9.75762381,50.53066872,4.34703369,44.14813872,56.70671674,56.99779983,49.30479026,10.47107519,4.1220413,51.02304627,58.35824545,2.60801843,2.32494606,4.17406597,46.46818942,57.66696967,58.52243628,57.76094872,51.0271872,59.5048233,10.30409591,10.47107519,15.57305248,9.90590712,2.69068145,2.04308766,47.69327991,51.24183526,6.38731057,5.95934262,5.95934262,5.95934262,5.95934262,5.95934262,5.95934262,5.95934262,5.95934262,5.95934262,5.95934262,3.47328319,5.95934262,5.95934262,5.95934262,6.80130756,5.95934262,3.38163202,5.82316061,4.58638867,4.35887074,4.96262244,5.95934262,5.95934262,49.80433486,47.7982752,5.79988226,4.02706957,5.34146068,5.72421117,3.16272335,1.2556993,8.22036722,50.6176035,6.07972037,57.4320334,48.29170303,1.54821589,52.57598578,6.29242716,22.12101966,57.74320413,0.72682757,0.84804449,0.97157537,0.57326427,,,,,,,,,,,,,,,,,,,
Sequence_19,11.22251344,53.86895032,14.10919244,58.60766104,57.28805814,58.44499601,5.28960114,59.96152302,59.96152302,7.23634475,8.25497721,9.66520584,59.36917955,1.12668691,56.44875201,58.29188977,5.01889981,57.96961865,3.17264038,57.01810188,59.89033755,3.90036248,58.04274151,8.25497721,58.07613648,4.81633482,5.3338866,7.34703476,57.03820178,58.90288877,50.50750712,59.69653581,37.91994189,6.78007822,9.08725818,6.11363895,55.0204411,57.76282046,32.28024084,48.35341671,60.17761254,11.3647402,4.1104576,13.47280916,2.0684092,10.13409416,57.31684719,58.87870151,59.76401646,11.3647402,11.39966509,11.3647402,58.54209541,60.21356061,6.84448938,7.26569134,5.33374818,11.3647402,8.25497721,0.000001,4.63308835,32.28024084,4.33644663,57.01810188,57.91091688,60.47991602,59.96152302,4.82916383,1.04345347,8.25497721,8.25497721,11.74330512,36.10319259,4.61317996,7.18688425,8.51982959,61.97761478,57.36398959,58.24070914,4.61317996,0.24604297,0.000001,0.000001,2.61345045,54.49265159,58.37888228,52.30811919,51.37493151,59.96152302,58.05686097,9.84026314,9.66520584,5.15475129,5.15475129,3.51046354,3.98122058,17.08066832,57.01810188,57.01810188,56.85400938,60.36327677,32.28024084,3.50248768,57.64923681,14.76249305,12.2155485,12.2155485,11.22251344,57.26827855,11.03592163,57.01810188,60.70546772,13.24347051,58.15167332,56.15244842,5.88094192,56.15244842,58.63481736,58.16064394,58.00176561,58.59478296,17.56377721,60.44877486,60.00801347,8.10893756,56.3658872,3.98122058,2.25288363,8.79991597,32.28024084,56.43867651,4.63308835,4.33644663,8.10893756,59.96152302,12.2155485,8.54128242,3.53683058,12.2155485,4.92024853,9.66520584,58.65115222,3.17264038,3.76908864,4.02203705,8.51982959,4.86388238,59.96152302,59.96152302,57.75031086,59.96152302,58.23316364,58.10380075,56.3658872,8.55730323,6.15706181,3.98122058,3.98122058,3.98122058,3.98122058,3.98122058,3.98122058,3.98122058,3.98122058,3.98122058,3.98122058,11.40216734,3.98122058,3.98122058,3.98122058,1.26740089,3.98122058,59.21124894,59.12759014,9.66520584,58.09413465,9.66520584,3.98122058,3.98122058,58.8755493,58.90921872,58.22340386,5.74590289,4.22222468,3.98122058,11.22251344,58.38503657,5.41872863,56.4692483,3.58256948,3.91545692,59.5626278,58.37888228,8.54128242,57.24260063,4.7568709,5.43556775,59.51783274,58.16064394,58.59478296,58.53827147,57.92541403,,,,,,,,,,,,,,,,,,
Sequence_18,11.05020731,54.00604419,13.96546399,58.63194638,57.33783549,58.47127235,6.18337363,59.08951813,59.08951813,10.4503458,7.3858123,9.47568185,57.17364907,5.94744595,54.88385153,57.05143477,57.06988936,56.86370888,2.65412617,56.249044,59.90232121,3.95848355,58.5642866,8.10318958,57.03853424,3.90522042,6.06041451,7.27389443,56.26180458,58.24278447,49.45884248,58.45669064,36.19644828,5.83294847,8.09868267,5.47053769,54.24277186,57.09315328,33.85445496,47.12301269,58.96479193,14.39573339,3.50688432,13.8639025,3.51787317,9.58224381,56.98834287,57.55874179,58.76421187,14.91441354,14.39451595,14.39573339,58.31574356,60.8154528,6.90216181,11.75365142,7.01392318,14.91441354,7.3858123,0.26082477,5.91980957,28.51790302,5.47774762,57.07345078,56.92800684,59.76260552,59.08951813,4.3157045,1.91100213,7.3858123,7.3858123,10.85605342,31.14358941,3.45279246,3.21016004,9.00617255,58.25982788,56.6587724,57.29648471,3.45279246,0.58865177,0.518187,0.26082477,5.03818208,55.29601643,57.76010814,51.40565055,50.28487855,59.08951813,57.47118671,8.99498434,9.47568185,4.09905259,4.09905259,2.42762225,5.11893187,11.99013311,56.249044,56.249044,55.98928276,59.76403733,28.51790302,3.50248768,56.94164078,14.21741712,11.55195229,11.55195229,10.51868851,56.54141717,10.28678411,56.18746619,59.92610185,12.51447327,57.61398101,55.44675283,6.27880065,55.44675283,57.68130486,57.17789607,57.28466169,57.6293641,11.839208,59.48954589,58.83485661,10.93563922,55.96257631,5.11893187,6.27471366,4.11922371,28.51790302,55.99652597,6.52356489,6.19508004,10.93563922,59.08951813,12.05176964,9.79704945,2.89013907,11.55195229,4.80518095,9.21813872,58.32794633,2.74551325,3.17551653,3.35334146,9.00617255,4.86388238,59.08951813,59.08951813,57.68755874,59.08951813,58.16210448,57.45221339,55.96257631,10.03725612,8.01263921,5.11893187,5.11893187,5.11893187,5.11893187,5.11893187,5.11893187,5.11893187,5.11893187,5.11893187,5.11893187,9.9850921,5.11893187,5.11893187,5.11893187,2.13670314,5.11893187,57.86007564,57.68954959,9.47568185,58.10231777,9.47568185,5.11893187,5.11893187,57.53973374,57.58502089,56.96426481,5.31091679,3.94210676,5.11893187,10.51868851,57.68537232,2.75985288,56.0884702,3.67939704,3.97886133,58.62802115,57.76010814,10.85122814,56.59476535,5.63088212,6.55701491,58.37970968,57.17789607,57.6293641,57.86202009,57.21634641,0.31163796,,,,,,,,,,,,,,,,,
Sequence_17,2.37705888,3.51828369,1.76747099,2.76723022,2.17978744,1.82318809,3.24962505,10.59839095,11.31981646,3.48635375,3.71288422,1.92405672,50.33512555,45.61903838,50.41136515,50.56051974,52.66561148,49.95962272,12.24004298,1.53796267,4.89324655,15.56176976,49.09313242,2.85108345,0.97351904,3.45907408,3.92987157,6.39721532,5.64218377,1.63099118,51.09346032,50.21153438,5.11647781,4.34490327,1.68762373,7.07627168,5.60627913,1.14286625,5.01811301,4.00695065,50.92840235,4.755328,3.41577259,4.62104219,9.43178817,2.21670119,52.10629558,51.18306875,51.99013923,5.18342087,4.68912668,4.755328,54.19062183,58.52453128,8.85978552,3.43227703,8.68376539,5.02549665,3.43796796,14.3490049,6.4489019,5.00073419,4.6259483,1.03634484,9.71892742,3.22245318,11.31981646,6.75956382,5.92814856,3.71288422,3.43796796,6.08855732,51.08037427,12.26625259,51.33024125,4.66944046,2.21210962,0.82168912,0.66258805,5.41716769,13.57056497,14.50075976,14.3490049,8.49032028,6.49099297,2.79067948,2.07851075,2.24634321,11.31981646,0.77384799,3.58682207,1.86899299,5.60183105,5.60183105,12.12566348,6.35425938,2.69437108,1.25833226,1.53796267,2.53943217,3.09485895,4.6768698,5.96072167,0.59105111,0.000001,1.56703716,1.3692706,0.85309327,1.11080681,0.93976552,0.37679587,4.60820335,2.94673698,45.53010568,2.53223636,16.1512008,2.42855625,1.20473995,1.353016,2.73794494,0.83880622,1.96075569,50.44168733,51.02544694,4.27150659,36.68720749,6.35425938,49.6107518,4.89095494,5.16664685,48.91367604,6.56098302,4.76831714,4.27150659,10.74584249,2.7227337,2.72149679,11.97680502,0.98487816,1.06306992,2.60569632,51.85686361,11.93517746,13.27244355,13.14879418,2.6260084,2.02499465,10.59839095,10.74584249,7.38517693,10.47759343,50.94854006,1.54670892,48.93022949,3.01548256,5.23630911,6.35425938,6.35425938,6.35425938,6.35425938,6.35425938,6.35425938,6.35425938,6.35425938,6.35425938,6.35425938,1.20902686,6.35425938,6.35425938,6.35425938,18.58369232,6.35425938,6.24719372,60.59554681,1.92405672,4.27552132,1.86899299,6.35425938,6.35425938,52.15796822,51.15334789,51.35153919,3.61665343,4.15945388,6.19932344,0.9819039,4.15040585,3.1950016,52.15484577,6.18333697,14.02638633,50.80870695,2.79735766,2.5766317,6.76757321,7.95616895,5.6106621,1.01020965,1.353016,0.83880622,1.53265438,2.68042838,14.76249305,14.21741712,,,,,,,,,,,,,,,,
Sequence_16,52.06638549,9.46913305,51.59583657,0.67539737,1.52109304,1.52109304,58.7655369,2.49099755,3.42734835,48.86832436,46.80491443,47.3736124,1.48682612,2.37740188,12.20035367,16.34644493,3.09504643,14.1828738,59.88435407,3.07213895,2.35606993,57.50742096,2.64681806,52.69310732,1.39380554,55.02827641,52.77728566,56.62463619,6.49855099,2.51930188,40.31827576,0.82817528,44.50876676,50.05067847,50.02028411,50.02028411,42.86135769,3.39109155,47.05342939,56.13812165,3.72955379,47.07232518,49.73530462,46.70031906,49.22319326,53.37860637,27.74089184,10.98793591,3.6380253,49.80232222,47.03083986,4.12920586,50.10795903,53.02981253,45.62371404,45.55210985,46.68329858,6.44999221,46.12016193,58.87579758,60.12555201,46.5362329,60.12927578,3.3926718,1.83106504,24.27444425,3.51883235,45.3388334,53.90851395,39.66637467,50.16849264,54.4990177,25.03773667,58.23435047,47.28908341,46.38078227,4.69070832,11.0297119,11.0297119,57.46753427,58.87579758,59.68847337,58.87579758,59.62368766,43.84704317,3.33184967,42.84142519,45.53337028,2.97661166,2.96087589,49.57619142,46.48045279,60.11675981,60.11675981,59.9628259,46.24924747,42.35634668,33.44772772,4.10365389,3.7879187,2.39029537,45.48438618,62.67419955,13.7968151,48.01741512,49.01883126,47.73220633,48.45765954,6.8397735,47.86859892,7.37646017,4.81331279,50.31392943,4.20395551,40.39629518,53.75887026,40.32131473,13.1585129,13.38711206,24.22438814,13.47705787,45.91416374,1.48809501,2.07865261,49.90813349,5.76555827,49.18665608,2.00459775,46.75107732,45.17334917,9.85385374,5.43038493,7.07775225,49.90813349,2.88730788,51.59583657,49.82458788,62.64291301,47.86859892,52.13884081,43.85864896,8.61604318,58.96334293,59.88435407,59.88435407,50.15043769,61.15153817,2.75461582,2.48447027,3.34303738,3.7995431,4.13488398,2.76647206,7.42554488,48.94075046,47.16771619,45.85832538,45.85832538,45.85832538,45.85832538,45.85832538,45.85832538,45.85832538,45.85832538,45.85832538,45.85832538,46.28832356,45.85832538,45.85832538,45.85832538,45.85832538,45.7113874,3.62284553,3.94424285,41.98669969,7.16805891,44.76950007,48.6275061,48.6275061,10.60392196,9.18106246,24.41543068,57.58842648,57.63145224,50.38488241,50.15925809,3.1859988,57.65238502,4.31933136,53.12944864,59.00704835,1.78878032,4.34862876,3.63174222,2.97661166,57.74840287,58.77810227,10.45653277,10.14638583,10.79189048,11.19540547,19.48808694,60.76704177,58.84032966,48.93566986,,,,,,,,,,,,,,,
Sequence_15,52.06638549,9.46913305,51.59583657,0.67539737,1.52109304,1.52109304,58.7655369,2.86202296,3.40788665,48.86832436,46.6371925,47.13725276,1.48682612,3.54503203,12.20035367,16.34644493,3.54722176,14.1828738,59.88435407,4.36828793,2.35606993,57.58269003,2.17032203,52.69310732,1.39380554,56.19628714,52.41623126,57.80014329,6.49855099,2.51930188,42.16769563,0.82817528,45.23541468,49.90093387,49.89070643,49.89070643,44.00376911,4.33361623,47.05342939,56.64403147,3.72955379,1.82488399,50.41234443,46.9216014,48.99334023,52.96020717,27.74089184,10.98793591,3.6380253,46.45240726,47.69621504,47.96713351,13.35988278,53.38659523,45.74732183,44.74949933,47.58561842,48.04754026,47.84464743,58.87579758,60.12555201,46.5362329,60.12927578,3.3926718,1.49692152,24.27444425,3.06729795,8.02810871,54.18660762,47.53397516,50.46534383,54.12785153,52.82255363,58.23435047,47.69376134,47.07637984,4.82800607,8.80903159,8.80903159,57.20803292,58.87579758,59.68847337,58.87579758,59.62368766,43.84704317,3.89955155,43.85623123,46.23517879,2.55909829,2.96087589,49.57619142,48.09993893,60.11675981,60.11675981,59.9628259,6.86470042,16.46979214,33.44772772,5.73885811,5.14061129,3.02376362,45.48438618,62.67419955,10.06011175,44.68866255,49.42136668,19.43975233,42.1390697,6.41727676,21.52573495,6.55267291,3.45612518,50.31392943,4.20395551,42.03107977,54.59177336,41.72216101,9.84327875,9.63779446,12.98423423,10.01838443,13.26249617,1.1427048,1.53790778,49.90813349,5.76555827,7.19210412,2.57754154,47.69365574,45.83979568,9.85385374,5.43038493,7.07775225,49.90813349,3.37995792,51.59583657,49.82458788,62.64291301,21.52573495,51.03062218,47.89236119,8.61604318,58.96334293,59.88435407,59.88435407,50.15043769,61.15153817,3.1156542,2.82016353,3.34303738,4.52281855,4.13488398,2.76647206,8.51600097,48.94075046,47.88344237,6.86470042,6.86470042,6.86470042,6.86470042,6.86470042,6.86470042,6.86470042,6.86470042,6.86470042,6.86470042,14.62056369,6.86470042,6.86470042,6.86470042,6.86470042,6.06974694,2.99029365,3.94424285,47.87302538,7.16805891,48.80974231,8.63086242,8.63086242,10.60392196,9.18106246,24.41543068,57.63202133,57.66879302,50.38488241,50.15925809,4.14261451,57.47844603,4.55634767,54.30608779,59.00704835,2.0712535,6.65964213,3.63174222,2.55909829,56.59857712,58.77810227,8.50251927,8.13605597,8.69664448,7.70509454,11.29149846,60.76704177,58.84032966,45.4594719,0.65138723,,,,,,,,,,,,,,
